target_id	length	eff_length	est_counts	tpm
ENSMUST00000219826.2	2023	1974	0	0
ENSMUST00000220257.2	2026	1977	0	0
ENSMUST00000220611.2	1900	1851	0	0
ENSMUST00000223534.2	1798	1749	0	0
ENSMUST00000020947.7	1480	1431	129	6.27836
ENSMUST00000218017.2	474	425	0	0
ENSMUST00000219221.2	2391	2342	0	0
ENSMUST00000222157.2	737	688	0	0
ENSMUST00000055673.2	2933	2884	0	0
ENSMUST00000164495.9	2332	2283	0	0
ENSMUST00000217974.2	2314	2265	0	0
ENSMUST00000218277.2	884	835	2.41131	0.201124
ENSMUST00000218368.2	1235	1186	0	0
ENSMUST00000219371.2	819	770	8.58869	0.776842
ENSMUST00000049877.3	613	564	1	0.123486
ENSMUST00000166117.4	5268	5219	89.762	1.19785
ENSMUST00000218259.2	599	550	2.44047	0.309035
ENSMUST00000218262.2	382	333	0	0
ENSMUST00000218487.2	2462	2413	3.74994	0.108234
ENSMUST00000218547.2	4198	4149	0	0
ENSMUST00000219537.2	629	580	0	0
ENSMUST00000219600.2	430	381	1.5123	0.276446
ENSMUST00000220261.2	2488	2439	0	0
ENSMUST00000020931.6	5603	5554	595.977	7.47343
ENSMUST00000217906.2	462	413	4.83827	0.815899
ENSMUST00000217930.2	463	414	17.2767	2.90641
ENSMUST00000217991.2	536	487	68.8329	9.84381
ENSMUST00000218022.2	5272	5223	2459.32	32.7937
ENSMUST00000218319.2	3470	3421	18.4526	0.375666
ENSMUST00000218815.2	470	421	52.32	8.6553
ENSMUST00000218866.2	3373	3324	91.4166	1.9154
ENSMUST00000218958.2	415	366	1.46559	0.278887
ENSMUST00000219041.2	446	397	1.82471	0.32011
ENSMUST00000219776.2	460	411	42.4849	7.19929
ENSMUST00000220289.2	3918	3869	15.8874	0.28599
ENSMUST00000072299.7	1903	1854	0	0
ENSMUST00000220506.2	1699	1650	0	0
ENSMUST00000181268.2	1935	1886	0	0
ENSMUST00000220342.2	1553	1504	0	0
ENSMUST00000124065.2	3175	3126	0	0
ENSMUST00000219088.3	2705	2656	15.2637	0.400247
ENSMUST00000221353.2	3362	3313	278.779	5.8605
ENSMUST00000222709.2	415	366	0	0
ENSMUST00000220575.2	1257	1208	0	0
ENSMUST00000069005.10	1771	1722	225.93	9.13769
ENSMUST00000069066.14	9452	9403	534.002	3.95524
ENSMUST00000221782.2	689	640	0	0
ENSMUST00000222357.2	3019	2970	0	0
ENSMUST00000223061.2	1782	1733	0	0
ENSMUST00000220545.2	1341	1292	1.00827	0.0543513
ENSMUST00000239228.2	728	679	0	0
ENSMUST00000171380.2	1466	1417	0	0
ENSMUST00000221441.2	491	442	0	0
ENSMUST00000181381.3	1523	1474	0	0
ENSMUST00000221053.2	667	618	0	0
ENSMUST00000221752.2	422	373	0	0
ENSMUST00000043396.15	2674	2625	13	0.344914
ENSMUST00000130990.2	2522	2473	0	0
ENSMUST00000151534.2	681	632	0	0
ENSMUST00000221590.2	1411	1362	0	0
ENSMUST00000220969.2	1375	1326	0	0
ENSMUST00000222719.2	430	381	0	0
ENSMUST00000222856.2	910	861	0	0
ENSMUST00000071103.10	4842	4793	536.816	7.80035
ENSMUST00000221028.2	667	618	41.784	4.70888
ENSMUST00000221623.2	724	675	35.4	3.65255
ENSMUST00000042953.10	7234	7185	654.514	6.34437
ENSMUST00000221212.2	1320	1271	3.07768	0.168645
ENSMUST00000221714.2	1768	1719	6.13354	0.248503
ENSMUST00000223081.2	1967	1918	5.27509	0.191548
ENSMUST00000223424.2	530	481	0	0
ENSMUST00000101029.4	4001	3952	291.191	5.13166
ENSMUST00000220786.2	352	303	0	0
ENSMUST00000222275.2	2795	2746	435.809	11.0533
ENSMUST00000021726.8	1777	1728	20.8328	0.839652
ENSMUST00000180015.9	1819	1770	0	0
ENSMUST00000221720.2	562	513	0	0
ENSMUST00000223044.2	506	457	0	0
ENSMUST00000021728.12	924	875	134.279	10.688
ENSMUST00000109755.5	333	284	18.581	4.55666
ENSMUST00000222353.2	568	519	1.37276	0.184214
ENSMUST00000222368.2	401	352	0	0
ENSMUST00000222729.2	1317	1268	13.7673	0.75618
ENSMUST00000001780.10	2690	2641	2337.94	61.6541
ENSMUST00000123563.9	803	754	19.4895	1.80022
ENSMUST00000127588.3	386	337	6.79676	1.40465
ENSMUST00000127902.2	526	477	0	0
ENSMUST00000128300.9	1342	1293	0.00387359	0.000208647
ENSMUST00000130342.2	736	687	2.40556	0.243868
ENSMUST00000139388.3	397	348	2.54182	0.5087
ENSMUST00000144550.9	862	813	3.47477	0.297668
ENSMUST00000159815.2	944	895	8.34519	0.649396
ENSMUST00000169593.2	3478	3429	107	2.17326
ENSMUST00000173942.2	485	436	0	0
ENSMUST00000174780.2	3160	3111	0	0
ENSMUST00000092279.7	3817	3768	0	0
ENSMUST00000101018.11	6641	6592	246.231	2.60148
ENSMUST00000179041.8	6565	6516	0.0913878	0.000976795
ENSMUST00000220627.2	5395	5346	180.674	2.35377
ENSMUST00000220942.2	394	345	0	0
ENSMUST00000221125.2	417	368	0	0
ENSMUST00000221570.2	343	294	0	0
ENSMUST00000221853.2	457	408	1.96071	0.334695
ENSMUST00000222532.2	746	697	2.04178	0.20402
ENSMUST00000222612.2	478	429	0	0
ENSMUST00000222711.2	6566	6517	0.0756219	0.000808158
ENSMUST00000223104.2	746	697	0	0
ENSMUST00000063888.5	1982	1933	145.611	5.24638
ENSMUST00000220826.2	671	622	1.38605	0.155197
ENSMUST00000221115.2	2182	2133	8.93662	0.291795
ENSMUST00000221811.2	693	644	1	0.108146
ENSMUST00000222886.2	424	375	12.0659	2.24092
ENSMUST00000221094.2	3002	2953	0	0
ENSMUST00000223323.2	3578	3529	0	0
ENSMUST00000050754.2	2253	2204	0	0
ENSMUST00000220752.2	445	396	0	0
ENSMUST00000221848.2	1752	1703	0	0
ENSMUST00000223085.2	3223	3174	0	0
ENSMUST00000057465.7	2636	2587	0	0
ENSMUST00000223266.2	1547	1498	0	0
ENSMUST00000066791.7	2380	2331	0	0
ENSMUST00000222836.2	521	472	3.2491	0.479422
ENSMUST00000239525.1	11349	11300	1	0.00616336
ENSMUST00000037014.11	1960	1911	10	0.364448
ENSMUST00000177808.3	1207	1158	0	0
ENSMUST00000062092.7	2425	2376	300.048	8.79509
ENSMUST00000220899.2	1994	1945	422.838	15.1409
ENSMUST00000223432.2	2265	2216	21.1138	0.66358
ENSMUST00000021729.9	2478	2429	6474.52	185.642
ENSMUST00000222776.2	358	309	4.49913	1.01407
ENSMUST00000221685.2	604	555	0	0
ENSMUST00000223214.2	259	210	0	0
ENSMUST00000075827.5	5106	5057	43.2364	0.59546
ENSMUST00000220771.2	691	642	0	0
ENSMUST00000220855.2	535	486	1.22814	0.175998
ENSMUST00000221320.2	406	357	0	0
ENSMUST00000221454.2	750	701	0.00929427	0.000923407
ENSMUST00000221647.2	782	733	0	0
ENSMUST00000221696.2	736	687	1.66149	0.168437
ENSMUST00000222402.2	454	405	0	0
ENSMUST00000223140.2	742	693	0	0
ENSMUST00000223304.2	1092	1043	1.86473	0.124517
ENSMUST00000002881.5	734	685	33.727	3.42913
ENSMUST00000221397.2	1241	1192	30.2134	1.76531
ENSMUST00000221497.2	355	306	13.4339	3.05757
ENSMUST00000222793.2	945	896	21.2619	1.65268
ENSMUST00000222932.2	770	721	60.3638	5.83093
ENSMUST00000181436.2	3684	3635	9	0.172439
ENSMUST00000011302.9	2615	2566	1394.61	37.8522
ENSMUST00000221409.2	556	507	0	0
ENSMUST00000221415.2	3280	3231	11	0.237111
ENSMUST00000221537.2	792	743	2.56893	0.240801
ENSMUST00000221680.2	796	747	53.888	5.02421
ENSMUST00000221754.2	455	406	6.62236	1.13601
ENSMUST00000222247.2	687	638	145.938	15.9311
ENSMUST00000223037.2	600	551	0	0
ENSMUST00000223506.2	843	794	226.376	19.8567
ENSMUST00000222117.2	401	352	0	0
ENSMUST00000002880.7	2057	2008	0.0123062	0.000426831
ENSMUST00000165079.8	1975	1926	147.889	5.34782
ENSMUST00000220567.2	832	783	19.402	1.72577
ENSMUST00000221104.2	2085	2036	380.594	13.0191
ENSMUST00000221500.2	373	324	0	0
ENSMUST00000222209.2	644	595	11.8179	1.38331
ENSMUST00000223287.2	800	751	0	0
ENSMUST00000223368.2	691	642	18.2847	1.98358
ENSMUST00000223508.2	724	675	0	0
ENSMUST00000180971.2	1963	1914	0	0
ENSMUST00000084891.5	5480	5431	1381.76	17.7194
ENSMUST00000220541.2	3101	3052	211.507	4.82655
ENSMUST00000220715.2	4035	3986	24.3661	0.42574
ENSMUST00000221382.2	726	677	7.01517	0.721682
ENSMUST00000221475.2	636	587	7.80871	0.926484
ENSMUST00000222406.2	609	560	7.38031	0.917874
ENSMUST00000223502.2	3223	3174	216.129	4.74244
ENSMUST00000012355.14	1267	1218	0	0
ENSMUST00000109729.3	735	686	0	0
ENSMUST00000146107.8	1130	1081	1.37532	0.0886082
ENSMUST00000155492.2	344	295	0.624682	0.14748
ENSMUST00000009099.13	2826	2777	0	0
ENSMUST00000069690.5	2697	2648	1358.1	35.7199
ENSMUST00000109723.8	2790	2741	111.309	2.82825
ENSMUST00000109726.8	2775	2726	1391.72	35.5567
ENSMUST00000109727.9	2789	2740	0.520516	0.0132306
ENSMUST00000130926.8	2119	2070	365.236	12.2885
ENSMUST00000134488.2	717	668	35.1152	3.66113
ENSMUST00000156030.2	584	535	0	0
ENSMUST00000084882.9	1439	1390	42.3921	2.12406
ENSMUST00000196015.5	772	723	2.87938	0.277368
ENSMUST00000197396.5	647	598	0	0
ENSMUST00000199976.2	359	310	2.01813	0.453402
ENSMUST00000200177.2	445	396	3.52013	0.619099
ENSMUST00000200380.5	864	815	2.19028	0.187171
ENSMUST00000006523.12	445	396	1277.12	224.612
ENSMUST00000196932.2	1809	1760	210.458	8.32817
ENSMUST00000198597.5	552	503	9.73234	1.34755
ENSMUST00000198909.2	1505	1456	132.813	6.35295
ENSMUST00000199089.5	509	460	0	0
ENSMUST00000200553.2	516	467	475.877	70.9698
ENSMUST00000049271.13	2441	2392	21.1549	0.615951
ENSMUST00000196505.2	394	345	1.43759	0.29021
ENSMUST00000196755.5	4000	3951	61.4634	1.08344
ENSMUST00000198072.2	2018	1969	5.95553	0.210655
ENSMUST00000199382.2	624	575	0	0
ENSMUST00000200522.5	584	535	0	0
ENSMUST00000058491.8	1574	1525	0	0
ENSMUST00000075249.6	5138	5089	13.2753	0.181681
ENSMUST00000217730.2	449	400	0	0
ENSMUST00000218357.2	3152	3103	0	0
ENSMUST00000218380.2	474	425	0	0
ENSMUST00000218427.2	4815	4766	28.9403	0.422907
ENSMUST00000218461.2	3434	3385	3.0008	0.0617412
ENSMUST00000219063.2	4535	4486	133.373	2.07064
ENSMUST00000219426.2	5641	5592	0	0
ENSMUST00000219751.2	693	644	0	0
ENSMUST00000021458.13	10394	10345	11.8774	0.0799627
ENSMUST00000166101.2	8084	8035	2.1233	0.0184044
ENSMUST00000170532.2	532	483	0	0
ENSMUST00000041262.14	676	627	284.542	31.6064
ENSMUST00000110399.3	535	486	0	0
ENSMUST00000126408.2	462	413	13.9753	2.35672
ENSMUST00000152917.2	5224	5175	25.9709	0.34952
ENSMUST00000041008.10	2613	2564	905.788	24.6039
ENSMUST00000123887.2	430	381	0	0
ENSMUST00000125842.8	1808	1759	0	0
ENSMUST00000130605.2	384	335	1.66188	0.345502
ENSMUST00000136939.2	391	342	1.20444	0.245276
ENSMUST00000137826.8	1442	1393	0	0
ENSMUST00000151864.2	370	321	7.21258	1.56488
ENSMUST00000154743.2	829	780	65.1331	5.81572
ENSMUST00000082431.6	1010	961	0	0
ENSMUST00000221421.2	3165	3116	0	0
ENSMUST00000021459.14	3158	3109	0	0
ENSMUST00000118604.8	778	729	0	0
ENSMUST00000121716.8	739	690	0	0
ENSMUST00000122419.8	856	807	0	0
ENSMUST00000134124.2	1079	1030	0	0
ENSMUST00000141622.3	477	428	0	0
ENSMUST00000143863.2	797	748	0	0
ENSMUST00000154765.8	485	436	0	0
ENSMUST00000082136.7	1926	1877	1153.96	42.8175
ENSMUST00000110395.11	1942	1893	1351.51	49.7239
ENSMUST00000217914.2	659	610	7	0.799216
ENSMUST00000218597.2	378	329	30.3126	6.41686
ENSMUST00000218640.2	752	703	392.569	38.8917
ENSMUST00000218653.2	203	154	77.1695	34.8996
ENSMUST00000219538.2	819	770	18.4817	1.67166
ENSMUST00000219581.2	602	553	0	0
ENSMUST00000219319.2	789	740	0	0
ENSMUST00000021661.13	1602	1553	53.578	2.40276
ENSMUST00000110276.8	1776	1727	0	0
ENSMUST00000110278.8	1354	1305	29.8297	1.59197
ENSMUST00000124257.8	2851	2802	57.9004	1.43916
ENSMUST00000126913.8	1294	1245	25.8301	1.44495
ENSMUST00000140961.8	740	691	0	0
ENSMUST00000145522.2	699	650	0	0
ENSMUST00000150391.8	2056	2007	75.3832	2.61591
ENSMUST00000152913.8	1583	1534	5.30786	0.240985
ENSMUST00000153450.2	417	368	13.1709	2.49266
ENSMUST00000156592.2	304	255	0	0
ENSMUST00000021662.12	4931	4882	913.432	13.0309
ENSMUST00000072061.12	4858	4809	171.744	2.48727
ENSMUST00000110272.9	4972	4923	193.859	2.74254
ENSMUST00000117286.2	1691	1642	0	0
ENSMUST00000120942.8	4881	4832	584.106	8.419
ENSMUST00000122194.8	2145	2096	236.596	7.86163
ENSMUST00000135061.2	526	477	2.86959	0.418985
ENSMUST00000136511.2	827	778	7.39336	0.661848
ENSMUST00000081828.13	2187	2138	37.1683	1.21077
ENSMUST00000151789.8	441	392	0	0
ENSMUST00000153540.2	636	587	0	0
ENSMUST00000221969.2	2138	2089	8.50925	0.283693
ENSMUST00000183146.2	1383	1334	536	27.9837
ENSMUST00000085192.7	3399	3350	141.159	2.93468
ENSMUST00000220491.2	470	421	0	0
ENSMUST00000222062.2	2947	2898	10.2185	0.245576
ENSMUST00000222641.2	3471	3422	0	0
ENSMUST00000222656.2	565	516	1.94482	0.262498
ENSMUST00000021665.12	3270	3221	0	0
ENSMUST00000169934.4	3249	3200	0	0
ENSMUST00000021666.6	2309	2260	191.404	5.89847
ENSMUST00000220553.2	809	760	0	0
ENSMUST00000220678.2	3698	3649	14.402	0.274882
ENSMUST00000220952.2	2136	2087	43.4433	1.44976
ENSMUST00000221070.2	470	421	0	0
ENSMUST00000221948.2	825	776	11.9313	1.07084
ENSMUST00000222581.2	2581	2532	47.7058	1.31221
ENSMUST00000222889.2	640	591	0	0
ENSMUST00000222942.2	2589	2540	4.75203	0.130299
ENSMUST00000223107.2	2410	2361	19.5389	0.576367
ENSMUST00000137170.4	2270	2221	204.882	6.42469
ENSMUST00000221033.2	498	449	3.56851	0.553525
ENSMUST00000221172.2	762	713	1.26365	0.123434
ENSMUST00000222741.2	447	398	24.2854	4.24969
ENSMUST00000041987.8	9851	9802	410.025	2.91334
ENSMUST00000221293.2	6904	6855	61.0632	0.620395
ENSMUST00000222002.3	1460	1411	179.455	8.85778
ENSMUST00000222115.2	2543	2494	84.8114	2.36839
ENSMUST00000222519.2	647	598	0	0
ENSMUST00000222528.2	4724	4675	1372.79	20.4511
ENSMUST00020183808.1	626	577	0	0
ENSMUST00020183809.1	446	397	12.4751	2.18852
ENSMUST00020183813.1	691	642	4.09582	0.444327
ENSMUST00000041133.10	3088	3039	0	0
ENSMUST00000217880.2	707	658	0	0
ENSMUST00000220011.2	773	724	0	0
ENSMUST00000219110.2	210	161	0	0
ENSMUST00000002979.16	5784	5735	0	0
ENSMUST00000164009.2	680	631	0	0
ENSMUST00000164228.2	2478	2429	0	0
ENSMUST00000169065.2	2680	2631	0	0
ENSMUST00000169088.8	5557	5508	0	0
ENSMUST00000170495.3	386	337	0	0
ENSMUST00000172134.2	424	375	0	0
ENSMUST00000239496.2	5778	5729	0	0
ENSMUST00000110857.5	2544	2495	785.412	21.9242
ENSMUST00000218624.2	661	612	39.2339	4.46484
ENSMUST00000219213.2	583	534	26.6721	3.47866
ENSMUST00000220415.2	1176	1127	7.4309	0.459212
ENSMUST00000001254.6	2908	2859	0	0
ENSMUST00000109275.3	847	798	1.82081	0.158912
ENSMUST00000110854.9	1245	1196	0	0
ENSMUST00000165816.2	3462	3413	0	0
ENSMUST00000167432.8	942	893	0	0
ENSMUST00000168209.8	1307	1258	0	0
ENSMUST00000171616.8	2204	2155	0	0
ENSMUST00000064240.14	3937	3888	425.517	7.62231
ENSMUST00000085487.12	1332	1283	324.438	17.6117
ENSMUST00000101499.10	3900	3851	50.3099	0.909864
ENSMUST00000185739.8	3945	3896	1.07262e-07	1.91744e-09
ENSMUST00000188326.3	1399	1350	47.3558	2.44307
ENSMUST00000186876.2	704	655	71.3797	7.58979
ENSMUST00000095823.9	3437	3388	1.20962	0.0248658
ENSMUST00000189479.2	513	464	0.834338	0.125233
ENSMUST00000190691.2	953	904	0	0
ENSMUST00000221508.2	856	807	0	0
ENSMUST00000170580.3	4789	4740	0	0
ENSMUST00000082432.7	6415	6366	4	0.0437612
ENSMUST00000223217.2	1625	1576	0	0
ENSMUST00000222571.2	4582	4533	0	0
ENSMUST00000221773.2	1152	1103	0	0
ENSMUST00000097228.5	1449	1400	0	0
ENSMUST00000173014.3	2030	1981	0	0
ENSMUST00000220793.3	381	332	0	0
ENSMUST00000220800.3	565	516	0	0
ENSMUST00000222401.3	1387	1338	0	0
ENSMUST00000222534.2	716	667	0	0
ENSMUST00000240760.1	301	252	0	0
ENSMUST00000240761.1	1102	1053	0	0
ENSMUST00000240762.1	2380	2331	0	0
ENSMUST00000219499.2	2425	2376	0	0
ENSMUST00000020909.5	1839	1790	1616	62.8759
ENSMUST00000241098.1	1601	1552	1	0.044875
ENSMUST00000241241.1	393	344	0	0
ENSMUST00000219015.3	2796	2747	10	0.253535
ENSMUST00000218927.2	1139	1090	0	0
ENSMUST00000241403.1	1113	1064	0	0
ENSMUST00000218634.2	353	304	0	0
ENSMUST00000241695.1	773	724	0	0
ENSMUST00000241701.1	1757	1708	1	0.0407764
ENSMUST00000218103.3	523	474	0	0
ENSMUST00000241920.1	1097	1048	0	0
ENSMUST00000241962.1	486	437	0	0
ENSMUST00000219735.2	2627	2578	2.13393	0.0576492
ENSMUST00000242034.1	874	825	0	0
ENSMUST00000241131.1	633	584	25	2.98142
ENSMUST00000220205.3	780	731	1	0.095275
ENSMUST00000242536.1	481	432	5	0.806088
ENSMUST00000242670.1	1649	1600	4.3938	0.191257
ENSMUST00000242939.1	385	336	1	0.20728
ENSMUST00000242975.1	1749	1700	0	0
ENSMUST00000243126.1	925	876	4	0.318018
ENSMUST00000021520.3	622	573	0	0
ENSMUST00000222624.2	1131	1082	0	0
ENSMUST00000241598.1	1377	1328	426	22.3413
ENSMUST00000222537.2	906	857	2	0.162534
ENSMUST00000241525.1	1052	1003	0	0
ENSMUST00000243367.1	435	386	0	0
ENSMUST00000243395.1	3614	3565	0	0
ENSMUST00000243145.1	683	634	34	3.73496
ENSMUST00000243841.1	287	238	0	0
ENSMUST00000243865.1	1269	1220	0	0
ENSMUST00000243990.1	1528	1479	0	0
ENSMUST00000244136.1	788	739	0	0
ENSMUST00000243266.1	633	584	0	0
ENSMUST00000244215.1	843	794	8	0.701723
ENSMUST00000244280.1	1604	1555	0	0
ENSMUST00000244306.1	615	566	3	0.369148
ENSMUST00000220757.2	1089	1040	0	0
ENSMUST00000242201.1	1188	1139	0	0
ENSMUST00000244322.1	1776	1727	0	0
ENSMUST00000220504.3	876	827	0	0
ENSMUST00000241909.1	772	723	0	0
ENSMUST00000242662.1	1634	1585	0	0
ENSMUST00000243885.1	469	420	0	0
ENSMUST00000244389.1	954	905	0	0
ENSMUST00000244439.1	470	421	0	0
ENSMUST00000244461.1	440	391	0	0
ENSMUST00000244528.1	985	936	0	0
ENSMUST00000242157.1	997	948	0	0
ENSMUST00000242747.1	985	936	10	0.744081
ENSMUST00000244133.1	774	725	0	0
ENSMUST00000241310.1	2122	2073	0	0
ENSMUST00000181348.2	1653	1604	0	0
ENSMUST00000244778.1	1246	1197	2.52169	0.146721
ENSMUST00000221011.3	801	752	0	0
ENSMUST00000241067.1	304	255	0	0
ENSMUST00000241547.1	492	443	0	0
ENSMUST00000243442.1	372	323	0	0
ENSMUST00000243673.1	432	383	0	0
ENSMUST00000244119.1	447	398	0	0
ENSMUST00000221894.2	279	230	0	0
ENSMUST00000244847.1	1785	1736	1	0.0401187
ENSMUST00000242958.1	416	367	2	0.379542
ENSMUST00000244971.1	445	396	0	0
ENSMUST00000245039.1	721	672	4	0.41456
ENSMUST00000221201.2	684	635	0	0
ENSMUST00000245045.1	519	470	0	0
ENSMUST00000245059.1	860	811	0	0
ENSMUST00000245281.1	1284	1235	10	0.563935
ENSMUST00000245285.1	582	533	0	0
ENSMUST00000244673.1	1102	1053	0	0
ENSMUST00000242119.1	881	832	0	0
ENSMUST00000243170.1	940	891	0	0
ENSMUST00000243842.1	1598	1549	0	0
ENSMUST00000221650.2	1061	1012	0	0
ENSMUST00000243492.1	639	590	0	0
ENSMUST00000244268.1	631	582	0	0
ENSMUST00000245367.1	577	528	0	0
ENSMUST00000245390.1	1299	1250	0	0
ENSMUST00000223381.2	636	587	0	0
ENSMUST00000243230.1	303	254	0	0
ENSMUST00000245467.1	182	133	0	0
ENSMUST00000140105.8	1551	1502	0	0
ENSMUST00000144109.3	2059	2010	0.0169645	0.000587814
ENSMUST00000145769.8	2010	1961	0	0
ENSMUST00000148740.8	3312	3263	6.10153	0.130232
ENSMUST00000151637.8	628	579	0.517627	0.0622636
ENSMUST00000172344.2	357	308	0	0
ENSMUST00000241999.1	1020	971	1.99591	0.143159
ENSMUST00000242351.1	1428	1379	0	0
ENSMUST00000242873.1	2060	2011	0	0
ENSMUST00000243655.1	2649	2600	0	0
ENSMUST00000245085.1	1359	1310	0	0
ENSMUST00000245552.1	2287	2238	5.39131	0.167776
ENSMUST00000245556.1	1440	1391	0	0
ENSMUST00000070425.6	338	289	0	0
ENSMUST00000221180.2	683	634	0	0
ENSMUST00000241043.1	1743	1694	0	0
ENSMUST00000241270.1	2194	2145	0	0
ENSMUST00000241832.1	747	698	0	0
ENSMUST00000243711.1	877	828	0	0
ENSMUST00000245550.1	1619	1570	0	0
ENSMUST00000242886.1	501	452	0	0
ENSMUST00000243264.1	348	299	0	0
ENSMUST00000245151.1	622	573	4.78319	0.581379
ENSMUST00000245591.1	667	618	0	0
ENSMUST00000245364.1	1771	1722	1	0.0404448
ENSMUST00000245607.1	634	585	393	46.7878
ENSMUST00000177636.2	486	437	0	0
ENSMUST00000182473.3	2067	2018	0	0
ENSMUST00000182592.3	8487	8438	0	0
ENSMUST00000183238.2	351	302	0	0
ENSMUST00000220998.2	1973	1924	0	0
ENSMUST00000222838.2	1580	1531	0	0
ENSMUST00000222954.2	1057	1008	0	0
ENSMUST00000242008.1	1837	1788	0	0
ENSMUST00000243076.1	1709	1660	0	0
ENSMUST00000244314.1	1688	1639	0	0
ENSMUST00000245079.1	1855	1806	0	0
ENSMUST00000245239.1	1994	1945	0	0
ENSMUST00000245509.1	2397	2348	0	0
ENSMUST00000245601.1	1670	1621	0	0
ENSMUST00000245682.1	1631	1582	0	0
ENSMUST00000218104.2	525	476	0	0
ENSMUST00000219905.2	1528	1479	0	0
ENSMUST00000241756.1	922	873	0	0
ENSMUST00000242448.1	562	513	0	0
ENSMUST00000242649.1	305	256	0	0
ENSMUST00000243402.1	1119	1070	0	0
ENSMUST00000244276.1	646	597	0	0
ENSMUST00000244330.1	798	749	0	0
ENSMUST00000245692.1	958	909	0	0
ENSMUST00000180698.4	1985	1936	0	0
ENSMUST00000221597.3	1532	1483	0	0
ENSMUST00000240824.1	1682	1633	5.89531	0.25143
ENSMUST00000241293.1	1580	1531	0	0
ENSMUST00000242441.1	2133	2084	0	0
ENSMUST00000242736.1	1405	1356	7.10469	0.364907
ENSMUST00000242931.1	1905	1856	0	0
ENSMUST00000242943.1	1810	1761	0	0
ENSMUST00000243068.1	1641	1592	0	0
ENSMUST00000245175.1	1568	1519	0	0
ENSMUST00000245564.1	1715	1666	0	0
ENSMUST00000245571.1	1379	1330	0	0
ENSMUST00000245773.1	654	605	3	0.345352
ENSMUST00000180391.2	1451	1402	0	0
ENSMUST00000181670.8	1633	1584	0	0
ENSMUST00000242182.1	866	817	0	0
ENSMUST00000243527.1	1050	1001	0	0
ENSMUST00000243563.1	893	844	0	0
ENSMUST00000243999.1	759	710	0	0
ENSMUST00000244586.1	730	681	0	0
ENSMUST00000244786.1	1010	961	0	0
ENSMUST00000245098.1	1104	1055	0	0
ENSMUST00000245778.1	1879	1830	0	0
ENSMUST00000221599.2	355	306	0	0
ENSMUST00000223024.3	505	456	0	0
ENSMUST00000245279.1	414	365	0	0
ENSMUST00000245876.1	407	358	0	0
ENSMUST00000245975.1	413	364	0	0
ENSMUST00000241258.1	868	819	0	0
ENSMUST00000244841.1	1186	1137	0	0
ENSMUST00000245991.1	949	900	0	0
ENSMUST00000218264.3	1031	982	0	0
ENSMUST00000241958.1	952	903	0	0
ENSMUST00000242186.1	2139	2090	20.7544	0.691609
ENSMUST00000242341.1	1834	1785	0	0
ENSMUST00000242706.1	1396	1347	0	0
ENSMUST00000242780.1	1292	1243	0	0
ENSMUST00000243271.1	917	868	0	0
ENSMUST00000245102.1	1054	1005	0	0
ENSMUST00000245215.1	902	853	0	0
ENSMUST00000246020.1	486	437	9	1.43436
ENSMUST00000166971.2	1090	1041	0	0
ENSMUST00000246026.1	210	161	0	0
ENSMUST00000246030.1	713	664	0	0
ENSMUST00000246067.1	1225	1176	0	0
ENSMUST00000242999.1	527	478	0	0
ENSMUST00000218555.3	766	717	51	4.9539
ENSMUST00000246242.1	1275	1226	2	0.113615
ENSMUST00000219127.2	2086	2037	2.15213	0.0735823
ENSMUST00000246148.1	1493	1444	3	0.144694
ENSMUST00000178938.3	580	531	93	12.1979
ENSMUST00000246328.1	399	350	19.6734	3.91478
ENSMUST00000246360.1	1153	1104	5	0.315426
ENSMUST00000220934.3	2389	2340	0	0
ENSMUST00000223443.3	1539	1490	0	0
ENSMUST00000241250.1	1356	1307	0	0
ENSMUST00000242950.1	1875	1826	0	0
ENSMUST00000243641.1	1004	955	0	0
ENSMUST00000245769.1	1752	1703	0	0
ENSMUST00000243496.1	867	818	0	0
ENSMUST00000049684.7	778	729	0	0
ENSMUST00000177896.8	2872	2823	0	0
ENSMUST00000178074.9	4068	4019	152.729	2.64667
ENSMUST00000178331.9	1090	1041	187.192	12.5237
ENSMUST00000179643.9	1380	1331	0	0
ENSMUST00000179908.9	3266	3217	0	0
ENSMUST00000179924.9	1692	1643	0	0
ENSMUST00000240889.1	2470	2421	0	0
ENSMUST00000241031.1	2771	2722	0	0
ENSMUST00000241084.1	850	801	87.3013	7.59074
ENSMUST00000241107.1	1562	1513	0	0
ENSMUST00000241339.1	1476	1427	0	0
ENSMUST00000241452.1	1550	1501	0	0
ENSMUST00000241478.1	2414	2365	0	0
ENSMUST00000241506.1	1008	959	107.819	7.83019
ENSMUST00000241737.1	1051	1002	2.48415e-08	1.72666e-09
ENSMUST00000241764.1	1522	1473	63.1208	2.98446
ENSMUST00000241914.1	1540	1491	0	0
ENSMUST00000241981.1	1301	1252	0	0
ENSMUST00000242371.1	1481	1432	0	0
ENSMUST00000242716.1	1640	1591	0	0
ENSMUST00000242728.1	1296	1247	0	0
ENSMUST00000242795.1	3304	3255	0	0
ENSMUST00000242808.1	1414	1365	6.17658	0.315146
ENSMUST00000242905.1	2550	2501	27.657	0.770172
ENSMUST00000243112.1	1339	1290	0	0
ENSMUST00000243157.1	1404	1355	16.5757	0.851981
ENSMUST00000243240.1	2392	2343	0	0
ENSMUST00000243572.1	1604	1555	0	0
ENSMUST00000243813.1	1343	1294	0	0
