target_id	length	eff_length	est_counts	tpm
ENSMUST00000153678.8	1617	1568	5.61856	0.287493
ENSMUST00000156723.2	567	518	67.7687	10.4966
ENSMUST00000172809.2	2000	1951	247.806	10.1907
ENSMUST00000208737.2	1843	1794	42.1236	1.88387
ENSMUST00000020649.14	5153	5104	905.036	14.2267
ENSMUST00000124352.2	2211	2162	0	0
ENSMUST00000126121.2	404	355	0	0
ENSMUST00000128483.8	3085	3036	0	0
ENSMUST00000152598.2	693	644	1.96354	0.244626
ENSMUST00000065040.13	4123	4074	0	0
ENSMUST00000108670.2	2659	2610	3.87561	0.119137
ENSMUST00000108671.2	4372	4323	0	0
ENSMUST00000131686.2	805	756	0	0
ENSMUST00000141747.2	428	379	0	0
ENSMUST00000151520.2	726	677	0	0
ENSMUST00000048605.3	1537	1488	0	0
ENSMUST00000151643.2	417	368	0	0
ENSMUST00000018884.6	3648	3599	22.2126	0.495184
ENSMUST00000102606.10	1828	1779	53.2265	2.4005
ENSMUST00000136520.2	652	603	0	0
ENSMUST00000038644.5	820	771	114.274	11.8917
ENSMUST00000132093.8	967	918	13.3254	1.16463
ENSMUST00000133099.2	389	340	0	0
ENSMUST00000138362.8	387	338	0	0
ENSMUST00000143444.8	568	519	0	0
ENSMUST00000144271.8	537	488	0.48521	0.0797736
ENSMUST00000150017.8	736	687	0	0
ENSMUST00000156178.8	428	379	0.475965	0.100759
ENSMUST00000017572.14	2848	2799	1214.31	34.8076
ENSMUST00000125591.3	627	578	0	0
ENSMUST00000129500.8	597	548	0	0
ENSMUST00000147898.8	2342	2293	52.4267	1.83441
ENSMUST00000148895.9	796	747	3.50109e-07	3.76038e-08
ENSMUST00000172615.8	581	532	0	0
ENSMUST00000172641.2	2975	2926	3.46008	0.0948768
ENSMUST00000172773.8	609	560	0	0
ENSMUST00000172847.8	655	606	91.586	12.1257
ENSMUST00000173060.2	717	668	0	0
ENSMUST00000173186.8	493	444	4.85056	0.876512
ENSMUST00000173565.2	600	551	5.98104	0.870911
ENSMUST00000173797.8	637	588	18.7514	2.55862
ENSMUST00000173938.8	1626	1577	172.659	8.78427
ENSMUST00000174743.8	847	798	167.719	16.8628
ENSMUST00000053413.12	4162	4113	53.2377	1.03851
ENSMUST00000147694.2	659	610	4.76227	0.626373
ENSMUST00000021282.12	6373	6324	612.354	7.7689
ENSMUST00000146490.2	2584	2535	70.6545	2.2362
ENSMUST00000149703.4	350	301	0	0
ENSMUST00000152964.3	1421	1372	0	0
ENSMUST00000172915.8	5144	5095	16.4646	0.259272
ENSMUST00000172987.2	2129	2080	3.03149	0.116934
ENSMUST00000173410.2	927	878	25.8066	2.35822
ENSMUST00000018821.9	1685	1636	408.763	20.0464
ENSMUST00000107098.8	1606	1557	0.000141754	7.30458e-06
ENSMUST00000123688.8	878	829	4.15926	0.402542
ENSMUST00000124755.2	642	593	0	0
ENSMUST00000128825.2	728	679	8.7097	1.02916
ENSMUST00000130436.8	679	630	0	0
ENSMUST00000134669.8	949	900	16.8962	1.50624
ENSMUST00000141535.8	767	718	14.4414	1.61374
ENSMUST00000142097.8	791	742	0	0
ENSMUST00000147160.8	416	367	0	0
ENSMUST00000147860.2	656	607	2.50979	0.33174
ENSMUST00000149777.8	740	691	0.00228812	0.000265674
ENSMUST00000153395.8	1564	1515	889.163	47.0888
ENSMUST00000154001.8	686	637	7.97015	1.00387
ENSMUST00000155104.8	977	928	5.38578	0.465639
ENSMUST00000026151.11	1930	1881	0	0
ENSMUST00000106133.8	1762	1713	0	0
ENSMUST00000106135.8	1863	1814	196.143	8.67531
ENSMUST00000125156.2	550	501	13.5617	2.17183
ENSMUST00000129955.2	964	915	49.7012	4.35808
ENSMUST00000142418.8	1039	990	20.5001	1.66138
ENSMUST00000143139.8	750	701	7.73977	0.885848
ENSMUST00000146008.2	3062	3013	124.049	3.30327
ENSMUST00000167023.8	1909	1860	295.305	12.7381
ENSMUST00000041065.14	5354	5305	16	0.241982
ENSMUST00000070997.6	3106	3057	0	0
ENSMUST00000125944.2	2454	2405	0	0
ENSMUST00000133400.2	795	746	0	0
ENSMUST00000040865.9	1633	1584	0	0
ENSMUST00000019043.13	2069	2020	177.967	7.06867
ENSMUST00000108920.10	2136	2087	2365.41	90.9356
ENSMUST00000108922.9	2091	2042	8.59702	0.337786
ENSMUST00000123376.8	823	774	6.05273	0.627421
ENSMUST00000128336.9	942	893	279.224	25.0871
ENSMUST00000133291.3	515	466	0	0
ENSMUST00000138913.8	525	476	4.52153	0.762127
ENSMUST00000140866.9	832	783	0	0
ENSMUST00000142221.9	516	467	86.0794	14.7887
ENSMUST00000153054.2	799	750	52.1428	5.57804
ENSMUST00000137411.2	1152	1103	0	0
ENSMUST00000103222.4	831	782	0	0
ENSMUST00000103223.8	947	898	0	0
ENSMUST00000117316.8	1152	1103	8.68785	0.631955
ENSMUST00000120776.8	826	777	1.59388	0.164583
ENSMUST00000121435.2	655	606	7.65905	1.01403
ENSMUST00000126535.2	489	440	20.4667	3.73202
ENSMUST00000135815.8	298	249	0	0
ENSMUST00000153206.8	450	401	4.5925	0.91887
ENSMUST00000220191.2	1073	1024	0	0
ENSMUST00000021045.13	3436	3387	0	0
ENSMUST00000066197.7	2700	2651	10	0.302649
ENSMUST00000150536.2	920	871	0	0
ENSMUST00000141593.2	602	553	0	0
ENSMUST00000019044.8	3062	3013	102.848	2.7387
ENSMUST00000136307.2	737	688	12.5153	1.4595
ENSMUST00000152084.2	861	812	23.6853	2.3403
ENSMUST00000156193.2	626	577	0	0
ENSMUST00000021044.4	1836	1787	0	0
ENSMUST00000126433.2	3654	3605	0	0
ENSMUST00000207942.2	762	713	0	0
ENSMUST00000150772.2	683	634	0	0
ENSMUST00000171515.2	66	17	0	0
ENSMUST00000049460.12	2331	2282	210.695	7.40776
ENSMUST00000123500.3	921	872	0	0
ENSMUST00000125819.9	845	796	28.9395	2.91693
ENSMUST00000127530.3	542	493	0	0
ENSMUST00000129997.2	834	785	0	0
ENSMUST00000135517.2	762	713	0	0
ENSMUST00000138451.2	668	619	0	0
ENSMUST00000148580.2	444	395	24.7347	5.02409
ENSMUST00000176953.2	760	711	0	0
ENSMUST00000177428.2	1235	1186	0	0
ENSMUST00000239431.2	2340	2291	1.63111	0.0571226
ENSMUST00000000193.6	813	764	1	0.105016
ENSMUST00000124479.2	1096	1047	0	0
ENSMUST00000021011.3	801	752	0	0
ENSMUST00000076493.11	3461	3412	0	0
ENSMUST00000124221.8	809	760	0	0
ENSMUST00000129301.2	939	890	2.95157	0.26608
ENSMUST00000143352.2	650	601	0	0
ENSMUST00000000342.3	1082	1033	0	0
ENSMUST00000049057.5	3118	3069	0	0
ENSMUST00000145190.2	378	329	0	0
ENSMUST00000152015.2	372	323	0	0
ENSMUST00000000194.4	537	488	0	0
ENSMUST00000124916.2	481	432	0	0
ENSMUST00000009329.3	511	462	0	0
ENSMUST00000020586.7	2263	2214	1	0.0362386
ENSMUST00000146351.2	678	629	0	0
ENSMUST00000154369.2	566	517	0	0
ENSMUST00000021043.5	611	562	0	0
ENSMUST00000108189.9	514	465	0	0
ENSMUST00000138333.2	2126	2077	0	0
ENSMUST00000221531.2	4545	4496	0	0
ENSMUST00000018755.10	1182	1133	3	0.212442
ENSMUST00000093109.11	962	913	0	0
ENSMUST00000127271.2	1370	1321	0	0
ENSMUST00000144477.2	541	492	0	0
ENSMUST00000151948.2	361	312	0	0
ENSMUST00000054245.8	4386	4337	0	0
ENSMUST00000092852.6	4105	4056	1	0.0197811
ENSMUST00000132477.2	639	590	0	0
ENSMUST00000202598.2	772	723	0	0
ENSMUST00000125600.2	2220	2171	0	0
ENSMUST00000103086.4	3437	3388	10.4016	0.246323
ENSMUST00000124767.2	369	320	0.110589	0.0277275
ENSMUST00000128752.2	672	623	0	0
ENSMUST00000130433.2	772	723	0	0
ENSMUST00000130757.2	427	378	0	0
ENSMUST00000131247.8	620	571	0	0
ENSMUST00000134735.2	623	574	0.688847	0.0962853
ENSMUST00000145925.2	268	219	0	0
ENSMUST00000149519.8	2880	2831	8.02385	0.227401
ENSMUST00000151625.8	968	919	4.77512	0.416886
ENSMUST00000055655.9	10050	10001	489.274	3.92517
ENSMUST00000146541.2	762	713	277.32	31.2062
ENSMUST00000155276.3	976	927	192.527	16.6633
ENSMUST00000205905.2	636	587	1.02259	0.139769
ENSMUST00000206589.2	8333	8284	4052.51	39.2494
ENSMUST00000206637.2	713	664	8.34306	1.00811
ENSMUST00000069673.4	5597	5548	613.814	8.87666
ENSMUST00000125754.2	893	844	2.25395	0.214265
ENSMUST00000126804.8	387	338	0	0
ENSMUST00000127018.2	432	383	0	0
ENSMUST00000131573.8	390	341	1.77447	0.417507
ENSMUST00000143842.2	6871	6822	807.157	9.49282
ENSMUST00000021040.10	1787	1738	5	0.230818
ENSMUST00000100722.5	1871	1822	0	0
ENSMUST00000056677.8	1591	1542	197	10.2502
ENSMUST00000107080.2	585	536	0	0
ENSMUST00000107081.8	818	769	0	0
ENSMUST00000139829.2	796	747	0	0
ENSMUST00000057893.7	3663	3614	0	0
ENSMUST00000152172.2	774	725	0	0
ENSMUST00000021278.14	4164	4115	30.2539	0.589876
ENSMUST00000116359.3	3978	3929	450.367	9.19674
ENSMUST00000123871.2	752	703	2.62995	0.300152
ENSMUST00000135611.8	3035	2986	2.44856	0.0657916
ENSMUST00000143404.8	593	544	5.06962	0.747697
ENSMUST00000146621.3	645	596	0	0
ENSMUST00000152979.8	3976	3927	25.9556	0.530296
ENSMUST00000154126.8	823	774	9.15149	0.948636
ENSMUST00000161271.2	516	467	24.6909	4.24198
ENSMUST00000161384.2	466	417	0	0
ENSMUST00000161455.8	3989	3940	62.5433	1.2736
ENSMUST00000162256.8	530	481	13.8894	2.3168
ENSMUST00000056781.5	3403	3354	10	0.239214
ENSMUST00000143895.2	620	571	0	0
ENSMUST00000150640.2	1164	1115	0	0
ENSMUST00000147541.2	490	441	0	0
ENSMUST00000154798.8	1045	996	0	0
ENSMUST00000138256.2	497	448	0	0
ENSMUST00000100378.4	4573	4524	1	0.0177348
ENSMUST00000155813.2	647	598	0	0
ENSMUST00000156590.8	1726	1677	0	0
ENSMUST00000070653.13	2272	2223	55.4431	2.00105
ENSMUST00000100130.10	2386	2337	4.00323	0.137436
ENSMUST00000129473.8	975	926	8.19486	0.710035
ENSMUST00000133029.2	353	304	0	0
ENSMUST00000134540.2	677	628	1.54252	0.19707
ENSMUST00000140467.2	395	346	0	0
ENSMUST00000154187.8	974	925	0	0
ENSMUST00000168579.8	4335	4286	11.9477	0.223657
ENSMUST00000021277.6	1950	1901	306.587	12.9396
ENSMUST00000108666.8	1831	1782	44.5483	2.00573
ENSMUST00000126576.2	831	782	1.71491	0.175947
ENSMUST00000139457.2	615	566	2.60174	0.368804
ENSMUST00000139594.2	879	830	13.2577	1.28156
ENSMUST00000140531.2	393	344	3.45702	0.806293
ENSMUST00000149018.2	661	612	2.83362	0.371483
ENSMUST00000156373.2	462	413	0	0
ENSMUST00000101007.3	2766	2717	8.12835	0.240028
ENSMUST00000051888.4	1862	1813	286.941	12.6982
ENSMUST00000092569.13	2366	2317	362.447	12.5507
ENSMUST00000124869.8	407	358	0	0
ENSMUST00000138147.2	875	826	18.5512	1.80194
ENSMUST00000153157.8	989	940	21.9957	1.87741
ENSMUST00000164506.3	2316	2267	0.00578659	0.000204795
ENSMUST00000075980.12	779	730	12.9674	1.42521
ENSMUST00000094081.5	1263	1214	2.50826	0.165769
ENSMUST00000123038.2	677	628	0	0
ENSMUST00000123821.8	582	533	0	0
ENSMUST00000125215.2	311	262	2.69298	0.824671
ENSMUST00000128323.2	463	414	0	0
ENSMUST00000146646.2	367	318	0	0
ENSMUST00000152142.8	378	329	5.8314	1.42209
ENSMUST00000021273.13	2205	2156	1365.18	50.803
ENSMUST00000117780.2	1113	1064	228.011	17.1934
ENSMUST00000146847.2	485	436	56.1852	10.3391
ENSMUST00000149559.2	918	869	19.0046	1.75464
ENSMUST00000149780.2	676	627	59.6211	7.62924
ENSMUST00000019050.12	2230	2181	0	0
ENSMUST00000093107.12	2263	2214	0	0
ENSMUST00000125132.8	721	672	0	0
ENSMUST00000125651.8	3060	3011	0	0
ENSMUST00000126840.8	559	510	0	0
ENSMUST00000129499.8	352	303	0	0
ENSMUST00000135596.9	610	561	0	0
ENSMUST00000135653.8	758	709	0	0
ENSMUST00000138477.3	539	490	0	0
ENSMUST00000139315.2	1997	1948	0	0
ENSMUST00000141258.8	1052	1003	0	0
ENSMUST00000142583.2	455	406	0	0
ENSMUST00000151218.8	605	556	0	0
ENSMUST00000155299.2	265	216	0	0
ENSMUST00000174616.8	2094	2045	0	0
ENSMUST00000131019.2	1078	1029	0	0
ENSMUST00000019060.6	800	751	0	0
ENSMUST00000135468.2	528	479	0	0
ENSMUST00000018274.10	3675	3626	1154.02	25.5349
ENSMUST00000070575.14	3500	3451	2849.57	66.2497
ENSMUST00000131375.8	425	376	72.7503	15.5237
ENSMUST00000139267.2	192	143	5.5522	3.11514
ENSMUST00000141071.2	1069	1020	72.5213	5.70446
ENSMUST00000146837.2	689	640	0	0
ENSMUST00000154483.8	655	606	75.6236	10.0123
ENSMUST00000155070.2	604	555	2.90667	0.420196
ENSMUST00000239115.2	1823	1774	145.514	6.58112
ENSMUST00000019058.6	629	580	0	0
ENSMUST00000189381.2	778	729	55.4095	6.09826
ENSMUST00000136500.3	773	724	2.18203	0.241809
ENSMUST00000068150.7	5102	5053	0	0
ENSMUST00000103081.10	4620	4571	3.57229	0.0627025
ENSMUST00000124879.8	514	465	0	0
ENSMUST00000126024.2	746	697	0.455286	0.0524083
ENSMUST00000134296.8	705	656	0	0
ENSMUST00000135513.2	687	638	0	0
ENSMUST00000141563.8	551	502	0	0
ENSMUST00000142912.2	464	415	0	0
ENSMUST00000143269.2	788	739	0	0
ENSMUST00000026159.6	982	933	584.19	50.2367
ENSMUST00000163465.2	592	543	9.62844	1.42267
ENSMUST00000068933.12	1903	1854	0	0
ENSMUST00000092567.11	1890	1841	0	0
ENSMUST00000107075.9	2314	2265	0	0
ENSMUST00000131164.2	247	198	0	0
ENSMUST00000155089.2	3413	3364	0	0
ENSMUST00000039309.12	2287	2238	0	0
ENSMUST00000081499.9	1222	1173	0	0
ENSMUST00000130786.2	887	838	0	0
ENSMUST00000132117.2	834	785	0	0
ENSMUST00000150577.2	222	173	0	0
ENSMUST00000168459.8	1075	1026	0	0
ENSMUST00000170381.8	1011	962	0	0
ENSMUST00000021302.15	735	686	0	0
ENSMUST00000107072.2	497	448	0	0
ENSMUST00000107073.8	530	481	0	0
ENSMUST00000026162.12	1692	1643	7.33482	0.35818
ENSMUST00000100126.9	680	631	0	0
ENSMUST00000106119.9	1302	1253	0	0
ENSMUST00000106120.3	1020	971	4.66518	0.385477
ENSMUST00000149917.2	454	405	0	0
ENSMUST00000139327.2	336	287	0	0
ENSMUST00000039146.4	2046	1997	0	0
ENSMUST00000039088.9	1745	1696	0	0
ENSMUST00000155694.2	406	357	0	0
ENSMUST00000039044.2	1703	1654	0	0
ENSMUST00000026169.7	1308	1259	53.3411	3.39927
ENSMUST00000038831.15	2378	2329	8.85628	0.305092
ENSMUST00000106117.8	2149	2100	0	0
ENSMUST00000124761.2	1052	1003	0	0
ENSMUST00000124768.8	648	599	28.2567	3.78481
ENSMUST00000124925.8	3921	3872	70.5336	1.46154
ENSMUST00000128913.8	885	836	0	0
ENSMUST00000131009.2	589	540	0	0
ENSMUST00000151495.8	1896	1847	19.5501	0.849243
ENSMUST00000021271.14	4671	4622	2067.92	35.8965
ENSMUST00000101004.9	3507	3458	594.888	13.8026
ENSMUST00000102605.3	4537	4488	19.5101	0.348784
ENSMUST00000132462.8	496	447	0	0
ENSMUST00000142392.8	2972	2923	742.956	20.3931
ENSMUST00000166748.8	4636	4587	12.7298	0.22266
ENSMUST00000180487.2	1581	1532	3	0.157113
ENSMUST00000024543.3	1809	1760	0	0
ENSMUST00000021268.9	3019	2970	0	0
ENSMUST00000139257.2	638	589	0	0
ENSMUST00000155324.9	4684	4635	1.03671	0.0179455
ENSMUST00000156874.8	454	405	0	0
ENSMUST00000175661.2	1368	1319	0	0
ENSMUST00000176087.2	414	365	0	0
ENSMUST00000036424.3	2431	2382	0	0
ENSMUST00000038709.14	2417	2368	576.06	19.518
ENSMUST00000106115.8	2239	2190	373.656	13.6892
ENSMUST00000133535.9	2358	2309	85.1594	2.95909
ENSMUST00000137299.8	837	788	23.6383	2.40679
ENSMUST00000147490.6	717	668	21.4122	2.57179
ENSMUST00000149351.2	742	693	36.5461	4.23114
ENSMUST00000156214.3	587	538	4.15348	0.619411
ENSMUST00000169393.8	603	554	0	0
ENSMUST00000021306.14	3324	3275	68.899	1.68791
ENSMUST00000107060.8	3339	3290	2342.25	57.1199
ENSMUST00000123833.9	3288	3239	14.1124	0.349573
ENSMUST00000131678.2	629	580	1.49883e-05	2.07335e-06
ENSMUST00000132543.2	567	518	169.484	26.2511
ENSMUST00000138483.8	679	630	0	0
ENSMUST00000141273.2	934	885	15.1069	1.36956
ENSMUST00000143323.2	631	582	9.58448	1.32128
ENSMUST00000147368.2	581	532	0	0
ENSMUST00000148209.2	796	747	2.17776	0.233905
ENSMUST00000172611.2	397	348	0	0
ENSMUST00000173679.8	2889	2840	355.563	10.0449
ENSMUST00000173974.2	1326	1277	11.0672	0.695337
ENSMUST00000021039.12	5957	5908	0.0601084	0.000816288
ENSMUST00000080461.12	3056	3007	5.2002	0.138751
ENSMUST00000092849.12	4560	4511	0	0
ENSMUST00000131537.9	1782	1733	0	0
ENSMUST00000154887.2	599	550	15.3004	2.23197
ENSMUST00000155818.8	720	671	0	0
ENSMUST00000172609.2	2901	2852	25.993	0.731233
ENSMUST00000172837.2	793	744	5.31368	0.573022
ENSMUST00000173009.8	1785	1736	32.2126	1.48876
ENSMUST00000173347.8	3631	3582	0.000189687	4.24876e-06
ENSMUST00000173722.8	5797	5748	888.12	12.3966
ENSMUST00000173727.8	3636	3587	61.4731	1.375
ENSMUST00000021307.10	1841	1792	0	0
ENSMUST00000159834.2	1156	1107	0	0
ENSMUST00000100369.4	1563	1514	0	0
ENSMUST00000103015.4	4395	4346	553.999	10.2275
ENSMUST00000151088.2	525	476	0	0
ENSMUST00000154047.2	435	386	0.00130817	0.00027191
ENSMUST00000106113.2	5029	4980	1226.68	19.7629
ENSMUST00000151492.2	607	558	18.5531	2.66767
ENSMUST00000153579.2	452	403	24.7703	4.93146
ENSMUST00000021262.10	3226	3177	0	0
ENSMUST00000094078.4	1947	1898	0	0
ENSMUST00000144787.2	731	682	1	0.117643
ENSMUST00000156157.2	470	421	0	0
ENSMUST00000067444.10	2648	2599	0	0
ENSMUST00000077902.5	2600	2551	0	0
ENSMUST00000127909.2	356	307	0	0
ENSMUST00000026173.13	2321	2272	543.444	19.1909
ENSMUST00000106110.10	702	653	6.24408	0.767192
ENSMUST00000127373.2	2455	2406	9.43118	0.314499
ENSMUST00000136797.3	616	567	3.15378	0.446269
ENSMUST00000137230.2	918	869	5.53009	0.510577
ENSMUST00000021311.10	3326	3277	201	4.92117
ENSMUST00000132502.2	382	333	0	0
ENSMUST00000057849.6	1473	1424	2	0.112686
ENSMUST00000106107.3	1861	1812	0	0
ENSMUST00000124639.2	398	349	0	0
ENSMUST00000135290.2	349	300	0	0
ENSMUST00000149948.8	413	364	0	0
ENSMUST00000138424.2	1187	1138	0	0
ENSMUST00000038096.8	2520	2471	22.1753	0.720021
ENSMUST00000021313.9	1744	1695	298.143	14.1125
ENSMUST00000126365.2	430	381	0	0
ENSMUST00000134335.2	1320	1271	76.176	4.80863
ENSMUST00000152965.2	549	500	0	0
ENSMUST00000155490.3	729	680	31.3298	3.69656
ENSMUST00000021259.9	8331	8282	71	0.687816
ENSMUST00000108664.2	4415	4366	5.42722e-07	9.97338e-09
ENSMUST00000108665.8	3645	3596	0	0
ENSMUST00000155457.2	3210	3161	0	0
ENSMUST00000132834.2	383	334	0	0
ENSMUST00000026175.9	1047	998	0	0
ENSMUST00000092302.11	1803	1754	0	0
ENSMUST00000103014.4	3841	3792	0	0
ENSMUST00000092973.6	3861	3812	323.856	6.81628
ENSMUST00000123176.8	3776	3727	46.7104	1.00555
ENSMUST00000125777.8	750	701	0	0
ENSMUST00000130780.2	424	375	0	0
ENSMUST00000135979.2	334	285	0	0
ENSMUST00000148490.2	622	573	0	0
ENSMUST00000156175.2	2341	2292	1.29584	0.0453614
ENSMUST00000156671.8	752	703	0	0
ENSMUST00000176111.2	467	418	3.15706	0.605976
ENSMUST00000176938.2	450	401	0	0
ENSMUST00000021036.13	1719	1670	6.4847	0.311546
ENSMUST00000071152.14	3633	3584	0	0
ENSMUST00000074515.11	4973	4924	125.176	2.03963
ENSMUST00000093975.12	3575	3526	0	0
ENSMUST00000103218.3	1264	1215	0	0
ENSMUST00000108173.10	3489	3440	110.666	2.5811
ENSMUST00000126660.2	671	622	0	0
ENSMUST00000060956.13	628	579	5.197	0.72015
ENSMUST00000102601.10	759	710	210.85	23.8267
ENSMUST00000102602.8	751	702	141.535	16.1762
ENSMUST00000108662.2	635	586	126.035	17.2561
ENSMUST00000140555.2	437	388	4.38289	0.906313
ENSMUST00000103013.10	3906	3857	784.279	16.3143
ENSMUST00000106093.2	368	319	0	0
ENSMUST00000125167.8	944	895	0	0
ENSMUST00000139414.8	1292	1243	42.4253	2.73844
ENSMUST00000147470.2	716	667	0	0
ENSMUST00000147560.8	699	650	17.8296	2.20079
ENSMUST00000151666.2	1324	1275	35.1188	2.20993
ENSMUST00000155666.8	4832	4783	17.7249	0.297326
ENSMUST00000092298.6	3232	3183	1	0.0252065
ENSMUST00000018614.3	2538	2489	5	0.161174
ENSMUST00000134561.2	750	701	0	0
ENSMUST00000142328.8	2126	2077	0	0
ENSMUST00000136196.2	566	517	0	0
ENSMUST00000129321.2	2081	2032	5.7782	0.228149
ENSMUST00000151617.3	389	340	0	0
ENSMUST00000218008.2	1026	977	13.2218	1.08579
ENSMUST00000018985.15	3426	3377	242.482	5.76098
ENSMUST00000021033.16	1201	1152	0	0
ENSMUST00000092844.13	1228	1179	18.6269	1.26758
ENSMUST00000100718.4	1386	1337	61.7393	3.70493
ENSMUST00000135963.8	1292	1243	78.9062	5.09318
ENSMUST00000146053.8	3547	3498	55.246	1.26716
ENSMUST00000018988.6	2166	2117	1	0.037899
ENSMUST00000062654.8	1488	1439	10.7291	0.59821
ENSMUST00000067399.14	2864	2815	155.894	4.44323
ENSMUST00000103213.10	1783	1734	370.556	17.1457
ENSMUST00000124109.2	539	490	4.27001	0.699168
ENSMUST00000126202.8	696	647	3.99044	0.494841
ENSMUST00000140318.2	1301	1252	53.4651	3.42622
ENSMUST00000147915.2	787	738	22.3078	2.42521
ENSMUST00000167196.2	738	689	57.9969	6.75359
ENSMUST00000170815.2	428	379	20.1786	4.27169
ENSMUST00000036742.14	1401	1352	30	1.7803
ENSMUST00000106089.8	1101	1052	0	0
ENSMUST00000125580.2	652	603	0	0
ENSMUST00000153767.2	638	589	0	0
ENSMUST00000185741.2	202	153	0	0
ENSMUST00000126556.2	383	334	0	0
ENSMUST00000036690.7	3194	3145	0	0
ENSMUST00000125199.2	1543	1494	0	0
ENSMUST00000134226.2	404	355	1.0065	0.227475
ENSMUST00000018989.14	3549	3500	0.892384	0.0204566
ENSMUST00000108160.8	4152	4103	0	0
ENSMUST00000125499.2	446	397	0	0
ENSMUST00000142336.2	498	449	0	0
ENSMUST00000164945.3	3555	3506	0.107616	0.00246271
ENSMUST00000156395.2	1306	1257	0	0
ENSMUST00000127074.2	574	525	0	0
ENSMUST00000216469.2	550	501	0	0
ENSMUST00000092971.13	6066	6017	0.000100291	1.33731e-06
ENSMUST00000108661.8	7261	7212	3965.79	44.1187
ENSMUST00000122992.2	2153	2104	166.845	6.36234
ENSMUST00000128981.8	5657	5608	2013.48	28.8064
ENSMUST00000135909.8	1882	1833	1458.9	63.8575
ENSMUST00000144332.2	432	383	4.28703	0.898064
ENSMUST00000144701.2	430	381	34.8603	7.341
ENSMUST00000146930.2	747	698	380.986	43.7928
ENSMUST00000151436.2	591	542	0	0
ENSMUST00000154046.8	453	404	1.43678	0.285336
ENSMUST00000238797.2	1264	1215	558.419	36.8751
ENSMUST00000067443.10	5979	5930	592.158	8.01184
ENSMUST00000108157.2	3007	2958	0	0
ENSMUST00000108158.9	1263	1214	0	0
ENSMUST00000150687.2	360	311	1	0.257982
ENSMUST00000215937.2	1270	1221	1	0.0657103
ENSMUST00000051620.5	753	704	28.7519	3.27675
ENSMUST00000108660.8	1034	985	55.881	4.55174
ENSMUST00000134903.2	778	729	16.367	1.80132
ENSMUST00000082283.10	533	484	84.0456	13.9322
ENSMUST00000124932.2	404	355	92.8546	20.9857
ENSMUST00000142126.2	343	294	0	0
ENSMUST00000144531.2	671	622	151.434	19.5336
ENSMUST00000050140.6	1582	1533	7.66557	0.401191
ENSMUST00000038211.13	5769	5720	453.27	6.35784
ENSMUST00000092840.11	3862	3813	0	0
ENSMUST00000138797.2	2128	2079	21.5649	0.832226
ENSMUST00000094077.5	6654	6605	1799.25	21.8558
ENSMUST00000156562.2	743	694	16.9339	1.9577
ENSMUST00000129924.2	840	791	33.8176	3.43016
ENSMUST00000038141.15	4011	3962	569.725	11.5372
ENSMUST00000092838.11	3529	3480	55.6422	1.28284
ENSMUST00000108152.9	3083	3034	2.50061e-05	6.61272e-07
ENSMUST00000130822.3	2128	2079	72.2075	2.78661
ENSMUST00000131883.3	1252	1203	0	0
ENSMUST00000215239.2	2930	2881	225.584	6.28224
ENSMUST00000038038.8	1664	1615	3509.53	174.351
ENSMUST00000213219.2	358	309	2	0.519303
ENSMUST00000037994.8	1864	1815	1374.68	60.768
ENSMUST00000000145.12	2297	2248	0	0
ENSMUST00000064690.10	1988	1939	0.181857	0.00752489
ENSMUST00000072178.11	2432	2383	0	0
ENSMUST00000093106.12	5804	5755	0	0
ENSMUST00000094194.10	2554	2505	0	0
ENSMUST00000101211.9	3106	3057	0	0
ENSMUST00000101213.9	2730	2681	0	0
ENSMUST00000108899.8	1662	1613	0	0
ENSMUST00000108904.10	2594	2545	0	0
ENSMUST00000108905.10	5807	5758	0	0
ENSMUST00000127731.2	4358	4309	1.81814	0.0338533
ENSMUST00000138515.8	691	642	0	0
ENSMUST00000139484.2	616	567	0	0
ENSMUST00000149403.8	508	459	0	0
ENSMUST00000156252.3	1121	1072	0	0
ENSMUST00000000208.13	3958	3909	0	0
ENSMUST00000167596.2	3703	3654	16.7992	0.368867
ENSMUST00000215472.2	1830	1781	0	0
ENSMUST00000094193.3	1433	1384	0	0
ENSMUST00000143919.2	1489	1440	0	0
ENSMUST00000019130.8	1816	1767	57.1118	2.59321
ENSMUST00000214041.2	1966	1917	29.5454	1.23657
ENSMUST00000216599.2	2834	2785	2.65772	0.0765654
ENSMUST00000142709.2	304	255	0	0
ENSMUST00000143673.2	1428	1379	1607.9	93.5499
ENSMUST00000145461.8	592	543	424.19	62.6772
ENSMUST00000216842.2	2577	2528	116.122	3.68542
ENSMUST00000163961.3	3706	3657	4	0.0877575
ENSMUST00000035539.12	13569	13520	1.99999	0.0118686
ENSMUST00000108659.2	13704	13655	9.37534e-06	5.50864e-08
ENSMUST00000149991.2	2616	2567	0	0
ENSMUST00000151811.2	924	875	0	0
ENSMUST00000154985.2	386	337	0	0
ENSMUST00000208777.2	696	647	0	0
ENSMUST00000124108.2	859	810	0	0
ENSMUST00000046835.14	6255	6206	293	3.78796
ENSMUST00000143650.2	2738	2689	0	0
ENSMUST00000018877.9	2729	2680	4.49603	0.1346
ENSMUST00000108146.8	2389	2340	98.3901	3.37353
ENSMUST00000136369.2	266	217	0.00129968	0.000480536
