target_id	length	eff_length	est_counts	tpm
ENSMUST00000101265.9	480	431	0.99997	0.189839
ENSMUST00000102772.4	649	600	0	0
ENSMUST00000125555.2	716	667	0	0
ENSMUST00000221081.2	593	544	0	0
ENSMUST00000221391.2	622	573	0	0
ENSMUST00000221525.2	484	435	2.98171e-05	5.60857e-06
ENSMUST00000222076.2	709	660	0	0
ENSMUST00000180443.3	1235	1186	14.8395	1.02379
ENSMUST00000222498.2	611	562	1.34419	0.195704
ENSMUST00000001122.6	2412	2363	0	0
ENSMUST00000135030.2	441	392	0	0
ENSMUST00000017868.7	2395	2346	0	0
ENSMUST00000107176.8	2377	2328	0	0
ENSMUST00000129160.8	857	808	0	0
ENSMUST00000129995.8	672	623	0	0
ENSMUST00000131117.8	542	493	0	0
ENSMUST00000131862.8	668	619	0	0
ENSMUST00000132040.2	882	833	0	0
ENSMUST00000137179.2	654	605	0	0
ENSMUST00000140970.8	606	557	0	0
ENSMUST00000149099.8	662	613	0	0
ENSMUST00000154512.2	400	351	0	0
ENSMUST00000164750.8	2336	2287	0	0
ENSMUST00000001126.4	1978	1929	3	0.127252
ENSMUST00000146431.3	749	700	0	0
ENSMUST00000180786.2	1834	1785	0	0
ENSMUST00000059458.5	5528	5479	1895.88	28.3129
ENSMUST00000135868.8	4924	4875	395.937	6.64549
ENSMUST00000057054.8	2228	2179	1	0.0375507
ENSMUST00000147438.2	410	361	0	0
ENSMUST00000018361.10	1800	1751	0	0
ENSMUST00000108700.2	733	684	0	0
ENSMUST00000108701.8	723	674	0	0
ENSMUST00000108702.8	1822	1773	0	0
ENSMUST00000140648.2	388	339	0	0
ENSMUST00000123420.2	734	685	0	0
ENSMUST00000123249.2	1184	1135	0	0
ENSMUST00000001534.7	2066	2017	0	0
ENSMUST00000151765.2	3270	3221	0	0
ENSMUST00000094103.4	4911	4862	1605.85	27.025
ENSMUST00000061174.7	4083	4034	18.64	0.378083
ENSMUST00000108287.10	4868	4819	3.35995	0.0570495
ENSMUST00000130955.2	702	653	0	0
ENSMUST00000153534.2	2497	2448	0	0
ENSMUST00000170674.2	689	640	0	0
ENSMUST00000049091.9	2915	2866	287.301	8.20233
ENSMUST00000125702.2	706	657	12.6986	1.58149
ENSMUST00000020637.9	3779	3730	4005.43	87.8651
ENSMUST00000146979.2	708	659	62.7737	7.79414
ENSMUST00000153068.2	234	185	0	0
ENSMUST00000155801.2	600	551	0	0
ENSMUST00000179865.8	4281	4232	112.793	2.18078
ENSMUST00000003612.13	4212	4163	0	0
ENSMUST00000107172.8	4445	4396	0	0
ENSMUST00000107173.9	4311	4262	0	0
ENSMUST00000125794.2	440	391	1.58419	0.331518
ENSMUST00000143177.2	391	342	0	0
ENSMUST00000151678.8	4084	4035	14.6107	0.296281
ENSMUST00000176261.2	496	447	0	0
ENSMUST00000146915.2	1072	1023	1	0.0799834
ENSMUST00000176599.2	604	555	0.990348	0.146006
ENSMUST00000130860.2	2235	2186	1	0.0374305
ENSMUST00000052596.3	703	654	0	0
ENSMUST00000164067.2	731	682	0	0
ENSMUST00000145095.2	2112	2063	0	0
ENSMUST00000106227.8	3578	3529	54.4973	1.26357
ENSMUST00000106229.8	3581	3532	0	0
ENSMUST00000144128.2	728	679	0	0
ENSMUST00000145641.2	460	411	3.3936	0.675607
ENSMUST00000150463.8	819	770	1.10912	0.117859
ENSMUST00000156075.2	997	948	0	0
ENSMUST00000180242.2	3581	3532	0	0
ENSMUST00000017488.5	1744	1695	0	0
ENSMUST00000128479.2	1171	1122	0	0
ENSMUST00000146997.2	906	857	0	0
ENSMUST00000153628.2	678	629	0	0
ENSMUST00000058652.6	3939	3890	1.14925	0.0241735
ENSMUST00000122911.2	2433	2384	0	0
ENSMUST00000010985.8	698	649	0	0
ENSMUST00000175972.2	271	222	0	0
ENSMUST00000176722.8	608	559	0	0
ENSMUST00000001130.8	1351	1302	0	0
ENSMUST00000125670.3	1300	1251	0	0
ENSMUST00000052566.8	1347	1298	74.2176	4.67851
ENSMUST00000132433.2	1054	1005	30.9106	2.51662
ENSMUST00000135946.8	501	452	8.11638	1.46926
ENSMUST00000148393.2	562	513	16.7554	2.67248
ENSMUST00000026442.11	2752	2703	5.74319e-07	1.73853e-08
ENSMUST00000093901.12	2770	2721	440.064	13.2331
ENSMUST00000106225.4	2566	2517	18.2941	0.594709
ENSMUST00000131569.2	758	709	28.4682	3.28541
ENSMUST00000150094.8	976	927	19.9676	1.76247
ENSMUST00000152152.2	641	592	4.03431	0.5576
ENSMUST00000106223.4	781	732	47.2382	5.2803
ENSMUST00000185558.2	427	378	77.8604	16.8539
ENSMUST00000186913.2	401	352	58.9013	13.6917
ENSMUST00000001127.11	2054	2005	347.25	14.1711
ENSMUST00000133601.2	1329	1280	39.8815	2.5494
ENSMUST00000136284.2	479	430	7.10938	1.35282
ENSMUST00000147930.8	871	822	5.02481	0.500177
ENSMUST00000151499.2	731	682	14.8289	1.7791
ENSMUST00000156754.2	794	745	15.2625	1.67627
ENSMUST00000069304.14	2225	2176	638.938	24.0257
ENSMUST00000077817.8	2126	2077	0.570675	0.0224817
ENSMUST00000109142.8	2427	2378	31.1761	1.07272
ENSMUST00000123371.8	4002	3953	1597.8	33.0729
ENSMUST00000126737.8	4577	4528	3280.83	59.2861
ENSMUST00000127964.8	581	532	0	0
ENSMUST00000128220.8	860	811	2.94186e-06	2.96809e-07
ENSMUST00000129631.8	582	533	0	0
ENSMUST00000132715.2	582	533	39.208	6.01898
ENSMUST00000133435.2	1116	1067	111.532	8.55284
ENSMUST00000134230.8	1724	1675	1980.27	96.7355
ENSMUST00000140056.2	816	767	1356.23	144.682
ENSMUST00000141668.8	832	783	736.079	76.9199
ENSMUST00000143301.2	159	110	43.736	32.5329
ENSMUST00000150153.8	870	821	711.809	70.9408
ENSMUST00000150657.2	163	114	2.84147	2.03945
ENSMUST00000151537.2	677	628	163.221	21.2663
ENSMUST00000156642.8	914	865	217.797	20.6021
ENSMUST00000020643.4	2688	2639	438	13.5803
ENSMUST00000129304.2	809	760	0	0
ENSMUST00000135508.8	590	541	0	0
ENSMUST00000017759.9	3720	3671	275.049	6.13058
ENSMUST00000108277.3	3768	3719	248.951	5.47726
ENSMUST00000154068.2	1809	1760	0	0
ENSMUST00000062801.11	2848	2799	0	0
ENSMUST00000100400.9	2997	2948	0	0
ENSMUST00000107167.2	2066	2017	0	0
ENSMUST00000107168.8	3094	3045	0	0
ENSMUST00000127053.2	813	764	0	0
ENSMUST00000132094.8	4121	4072	0	0
ENSMUST00000141403.2	455	406	0	0
ENSMUST00000147838.8	2834	2785	0	0
ENSMUST00000155751.2	672	623	0	0
ENSMUST00000156781.2	450	401	0	0
ENSMUST00000050366.15	735	686	1.10743	0.13209
ENSMUST00000108275.2	582	533	114.39	17.5605
ENSMUST00000128788.8	1141	1092	257.366	19.2843
ENSMUST00000137120.8	1167	1118	138.136	10.1097
ENSMUST00000152016.2	909	860	3.40644e-05	3.24099e-06
ENSMUST00000040523.9	7266	7217	0	0
ENSMUST00000125988.2	368	319	0	0
ENSMUST00000127534.2	212	163	0	0
ENSMUST00000142118.3	5079	5030	0	0
ENSMUST00000103242.5	1375	1326	43	2.65339
ENSMUST00000137567.2	517	468	0	0
ENSMUST00000144876.2	1858	1809	0	0
ENSMUST00000000632.7	1683	1634	0	0
ENSMUST00000109135.9	5325	5276	10	0.155085
ENSMUST00000136333.2	381	332	0	0
ENSMUST00000139465.2	426	377	0	0
ENSMUST00000142739.8	4444	4395	1259.84	23.4549
ENSMUST00000165271.2	1875	1826	18.9475	0.849036
ENSMUST00000165475.2	564	515	0	0
ENSMUST00000170394.2	673	624	13.2098	1.73216
ENSMUST00000049625.2	2408	2359	0	0
ENSMUST00000109133.2	2229	2180	0	0
ENSMUST00000109134.8	2414	2365	0	0
ENSMUST00000059468.6	1224	1175	363	25.2781
ENSMUST00000100748.5	365	316	2.53934	0.657522
ENSMUST00000141321.2	341	292	10.927	3.06191
ENSMUST00000147875.9	8035	7986	133.347	1.36625
ENSMUST00000000631.8	4291	4242	0	0
ENSMUST00000126890.2	3305	3256	1	0.0251299
ENSMUST00000156890.8	1463	1414	3	0.173599
ENSMUST00000171427.8	4330	4281	0	0
ENSMUST00000123764.2	664	615	0	0
ENSMUST00000017453.12	2353	2304	2.55542	0.0907518
ENSMUST00000107163.9	2605	2556	0	0
ENSMUST00000107164.3	2737	2688	0	0
ENSMUST00000123895.8	837	788	2.47862	0.257371
ENSMUST00000050595.13	2059	2010	0	0
ENSMUST00000109131.8	1957	1908	0	0
ENSMUST00000125749.2	722	673	0	0
ENSMUST00000126718.8	579	530	0	0
ENSMUST00000136599.2	606	557	0	0
ENSMUST00000163301.8	2090	2041	0	0
ENSMUST00000109128.8	2782	2733	0	0
ENSMUST00000109129.8	2803	2754	0	0
ENSMUST00000116378.8	3069	3020	0	0
ENSMUST00000124748.8	1407	1358	0	0
ENSMUST00000150903.8	501	452	0	0
ENSMUST00000151027.2	539	490	0	0
ENSMUST00000017458.11	4089	4040	31.5118	0.638216
ENSMUST00000100398.5	3577	3528	0.488179	0.0113221
ENSMUST00000127522.8	830	781	0	0
ENSMUST00000130903.8	368	319	0	0
ENSMUST00000132687.2	350	301	0	0
ENSMUST00000147126.8	612	563	0	0
ENSMUST00000109124.10	2455	2406	0	0
ENSMUST00000152296.2	656	607	0	0
ENSMUST00000164280.2	1806	1757	0	0
ENSMUST00000109123.2	2206	2157	0	0
ENSMUST00000156329.2	1336	1287	0	0
ENSMUST00000018610.7	4192	4143	0	0
ENSMUST00000208783.2	648	599	0	0
ENSMUST00000214397.3	3456	3407	0	0
ENSMUST00000017460.6	500	451	0	0
ENSMUST00000170554.9	487	438	0	0
ENSMUST00000051159.3	1133	1084	1.00591	0.0759285
ENSMUST00000159179.2	482	433	1	0.188968
ENSMUST00000162420.2	488	439	0	0
ENSMUST00000052285.2	948	899	48.9042	4.45105
ENSMUST00000213259.2	4324	4275	24.0595	0.460497
ENSMUST00000075177.5	1063	1014	1.56696	0.126443
ENSMUST00000213291.3	2441	2392	0	0
ENSMUST00000216101.3	1990	1941	10.4693	0.441333
ENSMUST00000017455.15	555	506	0	0
ENSMUST00000127381.3	529	480	0	0
ENSMUST00000177149.2	376	327	0	0
ENSMUST00000177304.8	551	502	0	0
ENSMUST00000076514.2	924	875	0	0
ENSMUST00000213415.2	2819	2770	0	0
ENSMUST00000072152.2	942	893	0	0
ENSMUST00000215409.2	4782	4733	0	0
ENSMUST00000217480.2	5048	4999	0	0
ENSMUST00000073543.2	942	893	0	0
ENSMUST00000055409.6	2028	1979	0	0
ENSMUST00000129799.8	2714	2665	0	0
ENSMUST00000147252.2	1709	1660	2	0.098582
ENSMUST00000123060.2	566	517	0	0
ENSMUST00000020628.6	1719	1670	0	0
ENSMUST00000102766.10	2592	2543	0	0
ENSMUST00000109119.8	2078	2029	0	0
ENSMUST00000109122.8	4165	4116	0	0
ENSMUST00000156914.2	430	381	0	0
ENSMUST00000101255.2	1148	1099	0	0
ENSMUST00000021296.7	1574	1525	40.7714	2.18757
ENSMUST00000136434.2	302	253	2.57684	0.833379
ENSMUST00000143986.2	851	802	6.65179	0.678641
ENSMUST00000074198.2	489	440	0	0
ENSMUST00000126189.3	1462	1413	0	0
ENSMUST00000021297.6	2256	2207	777.693	28.8324
ENSMUST00000107156.9	2015	1966	0	0
ENSMUST00000137930.8	488	439	8.30713	1.54832
ENSMUST00000140429.8	570	521	0	0
ENSMUST00000153276.2	408	359	0	0
ENSMUST00000054226.3	760	711	1	0.115082
ENSMUST00000065950.10	883	834	0	0
ENSMUST00000231433.2	855	806	0	0
ENSMUST00000073001.5	1074	1025	2.34386e-05	1.87104e-06
ENSMUST00000108268.10	1520	1471	1544.43	85.9073
ENSMUST00000108269.10	1586	1537	159.262	8.47841
ENSMUST00000140073.2	742	693	9.31196	1.09947
ENSMUST00000045402.14	4554	4505	105.641	1.91873
ENSMUST00000053692.9	1947	1898	4.60186	0.198387
ENSMUST00000076697.13	1672	1623	5.90306	0.297601
ENSMUST00000103018.11	4578	4529	0	0
ENSMUST00000124997.2	785	736	3.35585	0.373079
ENSMUST00000129128.8	792	743	0	0
ENSMUST00000129575.8	905	856	64.9091	6.20451
ENSMUST00000129710.8	928	879	0	0
ENSMUST00000132239.8	858	809	0	0
ENSMUST00000135605.8	711	662	0	0
ENSMUST00000146641.2	971	922	11.143	0.988892
ENSMUST00000148503.8	658	609	13.4884	1.81226
ENSMUST00000150315.8	874	825	0	0
ENSMUST00000152859.2	328	279	0	0
ENSMUST00000154444.9	554	505	0	0
ENSMUST00000179094.8	4052	4003	2464.29	50.3712
ENSMUST00000070334.10	1404	1355	462.812	27.9474
ENSMUST00000078975.8	1573	1524	6.54733e-07	3.51524e-08
ENSMUST00000124594.8	895	846	18.0122	1.7421
ENSMUST00000131382.8	673	624	29.9705	3.92993
ENSMUST00000139995.2	541	492	0	0
ENSMUST00000145490.8	848	799	6.89735	0.706336
ENSMUST00000153178.2	659	610	9.30807	1.24855
ENSMUST00000140273.2	1657	1608	7.66855	0.390214
ENSMUST00000093132.13	1949	1900	925.154	39.8415
ENSMUST00000109111.2	1427	1378	196.404	11.6621
ENSMUST00000109113.8	1627	1578	81.9472	4.24916
ENSMUST00000126131.8	742	693	21.881	2.58351
ENSMUST00000130641.8	673	624	0	0
ENSMUST00000133200.2	442	393	15.0168	3.12652
ENSMUST00000136587.8	832	783	16.7587	1.75127
ENSMUST00000140628.2	705	656	79.7561	9.948
ENSMUST00000143468.2	421	372	25.8725	5.69078
ENSMUST00000146776.2	585	536	48.7772	7.44608
ENSMUST00000147007.2	521	472	5.90065	1.0229
ENSMUST00000148053.2	752	703	67.4806	7.85415
ENSMUST00000148467.8	3543	3494	276.258	6.46945
ENSMUST00000153414.8	649	600	0	0
ENSMUST00000046963.10	3695	3646	1460.97	32.787
ENSMUST00000125598.8	896	847	11.2745	1.08915
ENSMUST00000130009.2	484	435	2.2342	0.420251
ENSMUST00000138093.2	527	478	0	0
ENSMUST00000140301.8	751	702	0	0
ENSMUST00000140740.2	922	873	15.5176	1.4544
ENSMUST00000152096.8	661	612	0	0
ENSMUST00000018478.11	5495	5446	2188.17	32.876
ENSMUST00000108264.8	2748	2699	4.9597	0.150358
ENSMUST00000129463.2	432	383	0	0
ENSMUST00000141409.8	715	666	0	0
ENSMUST00000208969.2	1298	1249	30.3911	1.99094
ENSMUST00000209031.2	491	442	84.2626	15.5987
ENSMUST00000226282.2	5260	5211	0.01702	0.000267247
ENSMUST00000102765.9	5658	5609	5.45941	0.0796409
ENSMUST00000151098.2	521	472	0.540588	0.093713
ENSMUST00000143473.2	701	652	4.50489	0.565344
ENSMUST00000018491.8	2302	2253	197.746	7.18162
ENSMUST00000071465.9	2270	2221	327.254	12.0562
ENSMUST00000017821.12	2476	2427	2256.25	76.0664
ENSMUST00000131818.8	1260	1211	57.0077	3.85181
ENSMUST00000131848.8	819	770	0	0
ENSMUST00000137890.2	901	852	38.531	3.70038
ENSMUST00000145772.8	1007	958	74.1976	6.33724
ENSMUST00000150416.8	2338	2289	230.015	8.22216
ENSMUST00000153585.2	1002	953	0	0
ENSMUST00000208268.2	176	127	0	0
ENSMUST00000208339.2	1069	1020	0	0
ENSMUST00000080665.10	13798	13749	0	0
ENSMUST00000108691.2	2671	2622	0	0
ENSMUST00000130739.2	837	788	0	0
ENSMUST00000136124.2	532	483	0	0
ENSMUST00000142836.2	1797	1748	0	0
ENSMUST00000152386.8	6031	5982	1	0.0136782
ENSMUST00000020625.7	1609	1560	31.8937	1.67284
ENSMUST00000101250.12	2225	2176	65.3508	2.45735
ENSMUST00000109105.3	1724	1675	16.8431	0.822776
ENSMUST00000156128.8	3889	3840	73.4752	1.56562
ENSMUST00000164864.2	1877	1828	12.3064	0.550846
ENSMUST00000167797.8	3116	3067	51.115	1.36367
ENSMUST00000169823.2	510	461	0	0
ENSMUST00000169995.2	829	780	55.4104	5.81263
ENSMUST00000144922.2	3220	3171	0	0
ENSMUST00000066679.7	1578	1529	0	0
ENSMUST00000123454.8	7252	7203	0	0
ENSMUST00000134562.2	285	236	0	0
ENSMUST00000126999.2	731	682	0	0
ENSMUST00000123434.3	4200	4151	0	0
ENSMUST00000127166.2	1073	1024	0	0
ENSMUST00000150220.2	788	739	1	0.110721
ENSMUST00000211300.2	930	881	0	0
ENSMUST00000138819.2	2327	2278	0	0
ENSMUST00000074669.10	2370	2321	2273.84	80.1606
ENSMUST00000101249.9	2013	1964	215.308	8.97003
ENSMUST00000109103.4	1437	1388	2820.82	166.288
ENSMUST00000001083.4	825	776	215.825	22.757
ENSMUST00000127405.2	1042	993	208.175	17.1536
ENSMUST00000061786.6	1597	1548	8.00368	0.423053
ENSMUST00000079077.12	1147	1098	0	0
ENSMUST00000001081.10	1946	1897	564.921	24.3667
ENSMUST00000132854.2	494	445	22.4843	4.13424
ENSMUST00000136020.8	1498	1449	232.493	13.1285
ENSMUST00000147009.2	601	552	46.1017	6.83366
ENSMUST00000116363.2	1283	1234	270.532	17.9382
ENSMUST00000127407.2	581	532	0	0
ENSMUST00000136013.2	486	437	35.5258	6.65179
ENSMUST00000146338.8	1531	1482	79.5237	4.3906
ENSMUST00000146648.2	515	466	2.41829	0.424617
ENSMUST00000148379.2	428	379	0	0
ENSMUST00000001080.16	2367	2318	129.54	4.57262
ENSMUST00000142721.2	713	664	9.26701	1.14195
ENSMUST00000156835.8	846	797	2.19321	0.225163
ENSMUST00000092996.5	2412	2363	28.9523	1.00252
ENSMUST00000108690.10	2186	2137	98.2576	3.76216
ENSMUST00000136984.8	575	526	0.816864	0.127069
ENSMUST00000137779.2	2637	2588	69.4083	2.19444
ENSMUST00000064493.6	3426	3377	0.0281549	0.00068218
ENSMUST00000117859.8	3410	3361	5.97185	0.145384
ENSMUST00000007921.9	813	764	35.9057	3.84543
ENSMUST00000109098.2	892	843	9.09435	0.882713
ENSMUST00000008999.12	4269	4220	25.5115	0.494652
ENSMUST00000107150.8	3759	3710	343.342	7.57231
ENSMUST00000107151.9	4852	4803	0	0
ENSMUST00000107152.9	3788	3739	768.967	16.8278
ENSMUST00000124077.8	3872	3823	190.883	4.08544
ENSMUST00000125072.2	493	444	8.90171	1.64046
ENSMUST00000126453.8	644	595	5.61809	0.772587
ENSMUST00000128686.8	422	373	0	0
ENSMUST00000131254.2	721	672	0	0
ENSMUST00000133651.2	672	623	7.54325	0.990709
ENSMUST00000136304.8	754	705	11.23	1.30337
ENSMUST00000137787.8	851	802	22.2141	2.26637
ENSMUST00000140481.2	814	765	0	0
ENSMUST00000140962.8	427	378	0	0
ENSMUST00000145540.2	537	488	0	0
ENSMUST00000149087.8	5406	5357	131.251	2.00473
ENSMUST00000150683.2	650	601	16.3898	2.23139
ENSMUST00000150965.8	1008	959	11.5711	0.987264
ENSMUST00000155065.2	695	646	4.12839	0.522906
ENSMUST00000156337.2	692	643	3.44922	0.43892
ENSMUST00000007301.14	5992	5943	2.37417	0.0326875
ENSMUST00000108689.8	6031	5982	0.00148329	2.02888e-05
ENSMUST00000165221.2	5994	5945	1.62435	0.0223564
ENSMUST00000125538.8	2724	2675	0	0
ENSMUST00000153497.2	1049	1000	0	0
ENSMUST00000038210.12	3800	3751	104.016	2.26897
ENSMUST00000064297.5	2104	2055	54.8671	2.18462
ENSMUST00000109092.8	2094	2045	0	0
ENSMUST00000109097.9	6581	6532	489.572	6.13261
ENSMUST00000147255.2	2744	2695	9.9213	0.301221
ENSMUST00000154325.2	4273	4224	18.7238	0.362698
ENSMUST00000020653.6	1201	1152	658.467	46.7689
ENSMUST00000136363.2	377	328	2.53306	0.631899
ENSMUST00000100392.5	2547	2498	14.805	0.484943
ENSMUST00000133930.8	2813	2764	0	0
ENSMUST00000140040.2	890	841	0	0
ENSMUST00000148867.8	691	642	0.195043	0.0248583
ENSMUST00000152897.2	769	720	0	0
ENSMUST00000036467.5	2843	2794	1	0.0292853
ENSMUST00000020655.14	6273	6224	4014.2	52.7722
ENSMUST00000109090.8	6230	6181	7.96243	0.105405
ENSMUST00000109091.2	6099	6050	2994.64	40.5009
ENSMUST00000151277.2	4552	4503	12.2046	0.221767
ENSMUST00000212253.2	2284	2235	4	0.146439
ENSMUST00000036376.13	1939	1890	435.007	18.8326
ENSMUST00000100387.11	1876	1827	302.185	13.5335
ENSMUST00000135551.2	578	529	0.0637325	0.00985783
ENSMUST00000156077.2	359	310	2.38876	0.630502
ENSMUST00000156326.2	2249	2200	370.355	13.7744
ENSMUST00000102763.5	1832	1783	2308.13	105.922
ENSMUST00000127136.2	637	588	18.8652	2.62519
ENSMUST00000018641.8	6018	5969	0	0
ENSMUST00000124337.8	1488	1439	0	0
ENSMUST00000170159.8	6083	6034	0	0
ENSMUST00000020657.13	1792	1743	2146.45	100.762
ENSMUST00000109086.8	585	536	647.192	98.797
ENSMUST00000124699.2	516	467	53.3607	9.34933
ENSMUST00000147833.2	408	359	1.00726e-06	2.29575e-07
ENSMUST00000147412.2	333	284	0	0
ENSMUST00000145346.2	2173	2124	0	0
ENSMUST00000071325.9	11917	11868	296.034	2.04098
ENSMUST00000108251.9	9217	9168	0	0
ENSMUST00000122917.8	1178	1129	0	0
ENSMUST00000130979.2	1115	1066	0	0
ENSMUST00000131800.2	3851	3802	10.0231	0.215708
ENSMUST00000137997.2	4133	4084	142.795	2.86091
ENSMUST00000145839.2	721	672	32.8204	3.99623
ENSMUST00000146699.2	4053	4004	11.3315	0.231563
ENSMUST00000219057.2	4354	4305	0	0
ENSMUST00000165610.2	1042	993	0	0
ENSMUST00000164465.3	2228	2179	5	0.187754
ENSMUST00000034913.5	1205	1156	816.422	57.7874
ENSMUST00000135515.2	1256	1207	66.5776	4.51332
ENSMUST00000093983.11	3914	3865	221.242	4.68375
ENSMUST00000170422.4	3944	3895	0.0360649	0.000757623
ENSMUST00000026121.3	771	722	1	0.113328
ENSMUST00000179322.2	1858	1809	2466.43	111.559
ENSMUST00000103236.4	1463	1414	591.981	34.2558
ENSMUST00000133148.2	789	740	0	0
ENSMUST00000146611.2	343	294	6.09023	1.69497
ENSMUST00000154415.2	544	495	28.8607	4.77065
ENSMUST00000170799.8	2289	2240	128.359	4.68871
ENSMUST00000017783.13	7156	7107	1060.07	12.2046
ENSMUST00000155381.2	677	628	31.9318	4.16044
ENSMUST00000145652.2	2187	2138	0	0
ENSMUST00000123067.2	689	640	0	0
ENSMUST00000132921.2	355	306	0	0
ENSMUST00000137738.2	431	382	0	0
ENSMUST00000026122.11	2861	2812	4600.6	133.867
ENSMUST00000166620.2	414	365	0	0
ENSMUST00000168360.2	770	721	400.401	45.4397
ENSMUST00000131441.2	867	818	0	0
ENSMUST00000150312.2	696	647	0	0
ENSMUST00000159495.2	181	132	0	0
ENSMUST00000162268.2	376	327	0	0
ENSMUST00000018637.15	5938	5889	0	0
ENSMUST00000075734.6	6012	5963	0	0
ENSMUST00000124516.8	6081	6032	0	0
ENSMUST00000129018.8	631	582	0	0
ENSMUST00000073234.9	3688	3639	1068.74	24.0306
ENSMUST00000107132.3	3706	3657	0.000138788	3.1053e-06
ENSMUST00000107134.8	3712	3663	36.4373	0.813927
ENSMUST00000137387.8	3408	3359	1190.6	29.0023
ENSMUST00000141516.8	3130	3081	275.583	7.31874
ENSMUST00000145484.2	3102	3053	24.64	0.660375
ENSMUST00000137662.2	787	738	0	0
ENSMUST00000145021.2	950	901	0	0
ENSMUST00000149070.2	883	834	0	0
ENSMUST00000067936.6	2150	2101	345.916	13.4716
ENSMUST00000106197.10	1867	1818	11357.1	511.15
ENSMUST00000026125.3	3527	3478	532.267	12.5221
ENSMUST00000155325.2	648	599	327.111	44.6832
ENSMUST00000156685.2	711	662	441.199	54.5321
ENSMUST00000026128.10	3229	3180	112.453	2.89348
ENSMUST00000093140.5	962	913	780.344	69.9344
ENSMUST00000129263.2	454	405	0	0
ENSMUST00000148114.2	1612	1563	17.2025	0.900549
ENSMUST00000061309.5	418	369	0	0
ENSMUST00000106194.8	530	481	0	0
ENSMUST00000106195.3	542	493	4	0.663879
ENSMUST00000043152.6	3877	3828	702.053	15.0063
ENSMUST00000108241.8	2308	2259	0	0
ENSMUST00000131921.2	648	599	25.4588	3.47765
ENSMUST00000146127.2	559	510	5.49701	0.881926
ENSMUST00000018632.11	6016	5967	0	0
ENSMUST00000170942.2	5912	5863	0	0
ENSMUST00000026129.16	1881	1832	457.917	20.4521
ENSMUST00000106187.8	1228	1179	18.2489	1.26648
ENSMUST00000106188.4	1486	1437	90.838	5.17233
ENSMUST00000124468.8	588	539	15.498	2.35268
ENSMUST00000124504.8	803	754	37.0705	4.02284
ENSMUST00000126148.2	513	464	4.01425	0.707883
ENSMUST00000126723.8	701	652	9.05265	1.13607
ENSMUST00000134671.2	724	675	122.421	14.8398
ENSMUST00000142049.2	360	311	1.42061	0.373759
ENSMUST00000143502.2	889	840	32.0798	3.12484
ENSMUST00000145356.2	727	678	18.2026	2.19674
ENSMUST00000160059.2	597	548	9.23651	1.37912
ENSMUST00000017692.15	4373	4324	2430.54	45.9932
ENSMUST00000126091.2	488	439	8.57719	1.59866
ENSMUST00000132312.8	651	602	2.58282	0.351054
ENSMUST00000144188.2	553	504	0	0
ENSMUST00000148140.2	611	562	5.43409	0.791164
ENSMUST00000163272.2	4303	4254	417.863	8.03734
ENSMUST00000019625.12	6149	6100	0	0
ENSMUST00000108685.9	2306	2257	0	0
ENSMUST00000108686.8	3317	3268	0	0
ENSMUST00000139052.3	4999	4950	1.24319	0.0205497
ENSMUST00000061283.15	2396	2347	1462.23	50.9774
ENSMUST00000092858.11	1186	1137	23.7002	1.70556
ENSMUST00000103233.10	2230	2181	1961.24	73.5786
ENSMUST00000147164.2	476	427	19.4949	3.73568
ENSMUST00000177825.8	1151	1102	14.9278	1.10838
ENSMUST00000178280.2	1871	1822	44.5656	2.00137
ENSMUST00000178893.8	1138	1089	392.169	29.466
ENSMUST00000179855.2	436	387	11.2607	2.38083
ENSMUST00000080202.12	1727	1678	1332.19	64.9607
ENSMUST00000106183.3	427	378	3.54687	0.767767
ENSMUST00000127882.8	3274	3225	312.917	7.93917
ENSMUST00000130743.2	726	677	40.2506	4.86474
ENSMUST00000133625.8	1925	1876	21.8834	0.954462
ENSMUST00000134255.8	1868	1819	18.8964	0.850005
ENSMUST00000146809.2	1218	1169	262.43	18.3685
ENSMUST00000152331.2	544	495	0	0
ENSMUST00000153018.2	1569	1520	103.605	5.57715
ENSMUST00000153532.8	1755	1706	560.173	26.867
ENSMUST00000154714.2	502	453	0	0
ENSMUST00000058162.14	4923	4874	775.04	13.0111
ENSMUST00000106180.2	732	683	4.03322	0.483177
ENSMUST00000106181.8	840	791	0	0
ENSMUST00000106182.8	1104	1055	25.1741	1.95244
ENSMUST00000128498.2	412	363	8.85835	1.99674
ENSMUST00000017694.7	7272	7223	30.8985	0.350022
ENSMUST00000108239.7	7266	7217	78.8939	0.894463
ENSMUST00000151815.8	4572	4523	197.174	3.56696
ENSMUST00000154168.2	550	501	1.0339	0.168857
ENSMUST00000063303.11	2765	2716	0.00758026	0.000228365
ENSMUST00000063321.13	2008	1959	15.1074	0.631
ENSMUST00000109076.2	1610	1561	0	0
ENSMUST00000109077.9	2605	2556	0	0
ENSMUST00000109078.8	2216	2167	0	0
ENSMUST00000109079.9	2051	2002	72.5431	2.96488
ENSMUST00000109080.9	2749	2700	5.23921	0.158774
ENSMUST00000109081.9	2063	2014	0.0857023	0.00348184
ENSMUST00000120374.8	2770	2721	22.0708	0.66369
ENSMUST00000121591.8	2387	2338	0	0
ENSMUST00000128853.8	1564	1515	4.19855	0.226758
ENSMUST00000135076.8	665	616	0	0
ENSMUST00000136021.2	467	418	5.16877	1.01178
