target_id	length	eff_length	est_counts	tpm
ENSMUST00000187468.2	742	693	27.3327	2.92759
ENSMUST00000190195.2	529	480	166.088	25.6838
ENSMUST00000191471.7	4453	4404	339.493	5.72196
ENSMUST00000035911.5	3476	3427	285.255	6.17846
ENSMUST00000161609.8	11006	10957	1677.74	11.3657
ENSMUST00000161708.2	663	614	0	0
ENSMUST00000239200.2	11121	11072	0.000477386	3.2004e-06
ENSMUST00000186563.2	641	592	0	0
ENSMUST00000189477.2	748	699	0	0
ENSMUST00000185379.2	448	399	0	0
ENSMUST00000087521.13	3769	3720	73.2575	1.46174
ENSMUST00000114337.8	2168	2119	40.8891	1.43232
ENSMUST00000129759.2	767	718	15.2719	1.57882
ENSMUST00000140723.2	710	661	3.72942	0.418794
ENSMUST00000151272.2	576	527	55.4756	7.81364
ENSMUST00000171597.2	2098	2049	201.275	7.29138
ENSMUST00000185578.2	2785	2736	18.9993	0.515446
ENSMUST00000188295.2	423	374	10.5466	2.09315
ENSMUST00000064725.11	4970	4921	16.4518	0.248155
ENSMUST00000191936.2	725	676	0	0
ENSMUST00000193477.2	3186	3137	6.13269	0.14511
ENSMUST00000194455.2	742	693	0	0
ENSMUST00000194592.2	1044	995	7.95176	0.593201
ENSMUST00000194777.2	867	818	0	0
ENSMUST00000195438.6	900	851	0	0
ENSMUST00000195760.2	360	311	0	0
ENSMUST00000159250.9	2473	2424	0	0
ENSMUST00000160056.9	2929	2880	6.6711e-08	1.71936e-09
ENSMUST00000162226.9	18814	18765	138.255	0.546882
ENSMUST00000163079.9	3084	3035	34.4422	0.842353
ENSMUST00000171748.3	2141	2092	53.846	1.91053
ENSMUST00000172044.8	3883	3834	0	0
ENSMUST00000177003.2	363	314	0	0
ENSMUST00000194567.2	634	585	7	0.888186
ENSMUST00000027198.12	3561	3512	534.034	11.2869
ENSMUST00000114325.8	1587	1538	176.466	8.51659
ENSMUST00000151723.2	529	480	0	0
ENSMUST00000190695.2	372	323	0	0
ENSMUST00000191206.2	370	321	7.22274	1.67016
ENSMUST00000044812.12	1639	1590	61.8272	2.88631
ENSMUST00000065573.14	4547	4498	121.118	1.99871
ENSMUST00000097443.10	2411	2362	32.0251	1.0064
ENSMUST00000110943.9	4702	4653	41.2137	0.657461
ENSMUST00000159748.8	1374	1325	10.1819	0.570392
ENSMUST00000160471.8	3841	3792	51.899	1.0159
ENSMUST00000160481.8	2880	2831	32.4126	0.849837
ENSMUST00000160570.2	3704	3655	0	0
ENSMUST00000161260.8	1957	1908	3.32279	0.129267
ENSMUST00000129740.3	2097	2048	3	0.108731
ENSMUST00000139825.2	2613	2564	5.66822	0.164093
ENSMUST00000160947.2	2126	2077	0	0
ENSMUST00000192285.2	2763	2714	11	0.300846
ENSMUST00000195611.2	2791	2742	0	0
ENSMUST00000068791.11	3316	3267	89.7408	2.03893
ENSMUST00000068805.14	2009	1960	726.66	27.5193
ENSMUST00000112446.9	2153	2104	0	0
ENSMUST00000131855.2	3465	3416	14.8639	0.322981
ENSMUST00000139468.2	1238	1189	1.49235	0.0931648
ENSMUST00000149119.8	2504	2455	11.7324	0.354731
ENSMUST00000151874.8	3459	3410	23.6248	0.514251
ENSMUST00000153651.2	739	690	7.56423	0.813725
ENSMUST00000027906.13	5293	5244	0	0
ENSMUST00000110938.2	5373	5324	0	0
ENSMUST00000110939.8	4833	4784	0	0
ENSMUST00000127489.8	450	401	0	0
ENSMUST00000152927.2	507	458	0	0
ENSMUST00000191663.2	1675	1626	0	0
ENSMUST00000195397.2	2212	2163	0	0
ENSMUST00000194032.2	444	395	0	0
ENSMUST00000038372.14	2385	2336	1.24721	0.0396303
ENSMUST00000097724.10	4581	4532	0	0
ENSMUST00000159185.2	437	388	0	0
ENSMUST00000159980.2	348	299	0	0
ENSMUST00000160546.8	421	372	0	0
ENSMUST00000161000.2	390	341	0.137343	0.029896
ENSMUST00000161600.8	8685	8636	152.332	1.30931
ENSMUST00000187717.7	3860	3811	18.6149	0.362562
ENSMUST00000191472.2	2790	2741	0	0
ENSMUST00000041838.7	5059	5010	0	0
ENSMUST00000126096.8	4569	4520	0	0
ENSMUST00000126626.8	2953	2904	0	0
ENSMUST00000134022.2	4232	4183	0	0
ENSMUST00000135518.8	5432	5383	0	0
ENSMUST00000146592.8	4467	4418	0	0
ENSMUST00000151309.8	5448	5399	0	0
ENSMUST00000153568.8	2646	2597	0	0
ENSMUST00000154102.2	343	294	0	0
ENSMUST00000189254.2	5530	5481	0	0
ENSMUST00000190202.2	2254	2205	6.0592	0.203971
ENSMUST00000027193.9	763	714	460	47.8213
ENSMUST00000027688.15	3485	3436	0	0
ENSMUST00000068564.15	3076	3027	6254.85	153.379
ENSMUST00000112442.2	3388	3339	14.4675	0.321616
ENSMUST00000124796.2	763	714	0	0
ENSMUST00000212202.2	958	909	0	0
ENSMUST00000097801.4	4318	4269	0	0
ENSMUST00000059937.5	2887	2838	0	0
ENSMUST00000060479.14	15695	15646	0	0
ENSMUST00000124358.2	5126	5077	0	0
ENSMUST00000127077.2	750	701	0	0
ENSMUST00000142159.2	2282	2233	0	0
ENSMUST00000142189.8	1236	1187	0	0
ENSMUST00000055313.14	1540	1491	0	0
ENSMUST00000185953.7	1979	1930	0	0
ENSMUST00000188772.7	1382	1333	0	0
ENSMUST00000188839.2	627	578	0	0
ENSMUST00000191252.7	1242	1193	0	0
ENSMUST00000191565.7	1489	1440	0	0
ENSMUST00000062108.10	3251	3202	3276.14	75.9457
ENSMUST00000159195.2	549	500	0	0
ENSMUST00000160748.8	911	862	40.9095	3.52272
ENSMUST00000161764.8	2867	2818	578.277	15.232
ENSMUST00000162285.2	797	748	62.5767	6.20973
ENSMUST00000162437.2	5856	5807	166.506	2.12834
ENSMUST00000163029.2	741	692	125.615	13.474
ENSMUST00000188115.2	667	618	1.05625	0.126865
ENSMUST00000186240.2	364	315	24	5.65539
ENSMUST00000069333.8	3163	3114	0	0
ENSMUST00000097722.9	1771	1722	0	0
ENSMUST00000097723.3	708	659	3.87	0.435901
ENSMUST00000114309.8	2010	1961	164.638	6.23181
ENSMUST00000114313.8	6572	6523	676.765	7.70109
ENSMUST00000123032.2	623	574	38.6655	5.00004
ENSMUST00000123553.2	1100	1051	25.0386	1.76835
ENSMUST00000124567.2	378	329	41.3189	9.32212
ENSMUST00000140940.8	2064	2015	0	0
ENSMUST00000149874.8	676	627	3.59277	0.425328
ENSMUST00000156870.2	351	302	4.12719	1.0144
ENSMUST00000164900.8	694	645	6.65744	0.766142
ENSMUST00000189858.2	3677	3628	58.5155	1.1972
ENSMUST00000085678.8	3706	3657	289.871	5.88357
ENSMUST00000192200.2	908	859	16.4591	1.42225
ENSMUST00000192458.3	630	581	0	0
ENSMUST00000193143.6	3934	3885	110.269	2.1068
ENSMUST00000193273.2	2207	2158	9.71961	0.334318
ENSMUST00000193590.2	688	639	0	0
ENSMUST00000195488.2	1221	1172	2.19134	0.138785
ENSMUST00000195658.2	725	676	21.7284	2.38585
ENSMUST00000195745.2	495	446	19.7979	3.29493
ENSMUST00000195787.2	1967	1918	4.89818	0.18956
ENSMUST00000027189.15	2585	2536	183.111	5.35952
ENSMUST00000165549.8	1917	1868	1172.91	46.6067
ENSMUST00000190213.2	1628	1579	59.0334	2.77509
ENSMUST00000191201.7	1849	1800	285.409	11.7695
ENSMUST00000027186.12	6189	6140	1256.44	15.1892
ENSMUST00000172685.2	1018	969	60.6049	4.64243
ENSMUST00000173590.2	547	498	0	0
ENSMUST00000173719.2	828	779	1.95912	0.186675
ENSMUST00000174120.2	2636	2587	0	0
ENSMUST00000174359.2	250	201	0	0
ENSMUST00000097588.9	8026	7977	683.792	6.36276
ENSMUST00000185445.3	418	369	0	0
ENSMUST00000185596.2	2496	2447	61.6098	1.86886
ENSMUST00000186543.7	3533	3484	342.7	7.30126
ENSMUST00000187042.7	1192	1143	54.9838	3.57067
ENSMUST00000187273.3	395	346	0	0
ENSMUST00000188437.2	411	362	0	0
ENSMUST00000188604.2	213	164	0	0
ENSMUST00000188770.7	2449	2400	118.428	3.66273
ENSMUST00000189892.2	1044	995	0	0
ENSMUST00000189893.7	3171	3122	1.59387	0.0378949
ENSMUST00000190336.7	1680	1631	16.9814	0.772826
ENSMUST00000191427.2	2402	2353	1	0.0315457
ENSMUST00000027226.12	2281	2232	0	0
ENSMUST00000185666.2	543	494	0	0
ENSMUST00000186984.2	275	226	0	0
ENSMUST00000188257.7	5278	5229	1	0.0141952
ENSMUST00000189878.2	3259	3210	0	0
ENSMUST00000068613.5	2191	2142	48	1.66335
ENSMUST00000171322.3	3609	3560	1	0.0208503
ENSMUST00000027690.7	4023	3974	0	0
ENSMUST00000190410.2	623	574	0	0
ENSMUST00000079451.13	3297	3248	0	0
ENSMUST00000110920.7	3572	3523	0	0
ENSMUST00000180044.8	3131	3082	0	0
ENSMUST00000192529.2	384	335	0	0
ENSMUST00000192723.2	1642	1593	0	0
ENSMUST00000193319.6	1548	1499	0	0
ENSMUST00000193686.2	334	285	0	0
ENSMUST00000194172.6	1200	1151	0	0
ENSMUST00000194402.6	1373	1324	0	0
ENSMUST00000195016.2	493	444	0	0
ENSMUST00000195240.2	1221	1172	243.502	15.4218
ENSMUST00000194444.2	653	604	0	0
ENSMUST00000193283.2	650	601	0	0
ENSMUST00000191809.2	1467	1418	0	0
ENSMUST00000192797.2	618	569	0	0
ENSMUST00000035430.4	3619	3570	56.3395	1.1714
ENSMUST00000159922.3	437	388	12.3997	2.37215
ENSMUST00000160591.8	2126	2077	67.4024	2.4088
ENSMUST00000160759.8	2838	2789	145.32	3.86757
ENSMUST00000161748.8	1102	1053	36.1279	2.54669
ENSMUST00000162398.2	662	613	0	0
ENSMUST00000162654.8	4015	3966	16.4106	0.307139
ENSMUST00000195700.2	650	601	0	0
ENSMUST00000027312.11	1975	1926	482.651	18.6011
ENSMUST00000187353.2	2447	2398	2.68606	0.0831435
ENSMUST00000189552.2	2132	2083	1.42755	0.0508704
ENSMUST00000073350.13	2126	2077	566.57	20.2478
ENSMUST00000112411.2	1837	1788	0	0
ENSMUST00000141061.2	1594	1545	2.42995	0.116743
ENSMUST00000165663.2	609	560	1.43025	0.189577
ENSMUST00000165798.2	358	309	8.78358	2.10996
ENSMUST00000165962.2	3001	2952	0	0
ENSMUST00000171929.8	11130	11081	366.369	2.45415
ENSMUST00000194165.2	1027	978	0	0
ENSMUST00000194624.2	3389	3340	1.04696	0.0232672
ENSMUST00000027185.11	2960	2911	0	0
ENSMUST00000114296.8	1348	1299	2.61611	0.149489
ENSMUST00000123301.8	2070	2021	127.205	4.67197
ENSMUST00000123965.8	1978	1929	0	0
ENSMUST00000147637.8	3076	3027	2.377	0.0582879
ENSMUST00000152318.2	505	456	16.9997	2.76719
ENSMUST00000153990.8	2534	2485	88.8019	2.65251
ENSMUST00000064664.10	1672	1623	2.12845	0.0973434
ENSMUST00000064679.9	4498	4449	7.87155	0.131329
ENSMUST00000129905.2	476	427	0	0
ENSMUST00000130848.2	607	558	0	0
ENSMUST00000136247.8	497	448	0	0
ENSMUST00000088287.10	4322	4273	42.9128	0.745445
ENSMUST00000115174.4	4218	4169	0	0
ENSMUST00000122822.2	437	388	10.4463	1.99845
ENSMUST00000132066.4	1764	1715	60.1605	2.60381
ENSMUST00000135330.8	2047	1998	0	0
ENSMUST00000138024.8	4398	4349	0	0
ENSMUST00000140354.8	2557	2508	5.43103	0.160737
ENSMUST00000150593.8	1966	1917	51.9459	2.01136
ENSMUST00000151482.8	1087	1038	22.9916	1.64412
ENSMUST00000195006.6	444	395	12.1118	2.27601
ENSMUST00000044691.9	1860	1811	256.619	10.518
ENSMUST00000155484.2	781	732	0	0
ENSMUST00000187602.2	378	329	1.8063	0.407526
ENSMUST00000189741.2	955	906	3.57427	0.292833
ENSMUST00000028035.14	4883	4834	38.0856	0.584811
ENSMUST00000111618.8	1996	1947	0	0
ENSMUST00000111620.10	1910	1861	88.2277	3.51901
ENSMUST00000143486.7	1997	1948	0	0
ENSMUST00000155808.2	802	753	0	0
ENSMUST00000192150.6	1756	1707	0	0
ENSMUST00000192850.6	1914	1865	0	0
ENSMUST00000194855.6	1504	1455	38.451	1.96158
ENSMUST00000195212.2	589	540	2	0.274915
ENSMUST00000195571.2	4341	4292	48.0889	0.831661
ENSMUST00000097080.4	2131	2082	0	0
ENSMUST00000149784.2	381	332	0	0
ENSMUST00000238601.2	2355	2306	0	0
ENSMUST00000238949.2	7029	6980	0	0
ENSMUST00000054653.9	878	829	0	0
ENSMUST00000188707.2	925	876	0	0
ENSMUST00000191356.2	313	264	0	0
ENSMUST00000027898.7	2666	2617	0	0
ENSMUST00000097442.9	10746	10697	21.0922	0.14636
ENSMUST00000128275.2	3158	3109	2.28359	0.0545204
ENSMUST00000148129.2	585	536	0	0
ENSMUST00000194127.6	1523	1474	0.62422	0.0314342
ENSMUST00000195038.2	3810	3761	0	0
ENSMUST00000049027.10	4739	4690	0	0
ENSMUST00000130544.2	541	492	0	0
ENSMUST00000147800.2	644	595	0	0
ENSMUST00000186122.7	1929	1880	0	0
ENSMUST00000181876.2	2141	2092	0	0
ENSMUST00000193794.2	4718	4669	67.9993	1.08104
ENSMUST00000019861.13	3958	3909	403.876	7.66909
ENSMUST00000044455.8	11876	11827	444.402	2.78909
ENSMUST00000115167.8	674	625	29.311	3.48107
ENSMUST00000125723.4	542	493	0	0
ENSMUST00000130376.3	655	606	0	0
ENSMUST00000139143.8	3578	3529	90.9878	1.91379
ENSMUST00000140163.2	712	663	9.74463	1.09097
ENSMUST00000151055.8	704	655	0	0
ENSMUST00000194656.6	801	752	0	0
ENSMUST00000111611.8	4072	4023	611.19	11.2769
ENSMUST00000117467.7	3195	3146	0	0
ENSMUST00000140905.8	4817	4768	6.70343	0.104357
ENSMUST00000145736.3	2992	2943	4.94069	0.124612
ENSMUST00000148952.8	4182	4133	15.8069	0.283886
ENSMUST00000192890.2	4238	4189	1.04933	0.0185937
ENSMUST00000195584.2	1601	1552	7.03199	0.336317
ENSMUST00000027897.8	1680	1631	320.131	14.5692
ENSMUST00000130804.8	1077	1028	63.0843	4.55501
ENSMUST00000132289.2	489	440	2.14607	0.362037
ENSMUST00000144452.2	1708	1659	27.6391	1.23663
ENSMUST00000048660.12	2305	2256	2.92857	0.0963558
ENSMUST00000112393.9	6900	6851	18.4377	0.199762
ENSMUST00000132450.2	152	103	0	0
ENSMUST00000152989.2	421	372	0	0
ENSMUST00000052245.9	849	800	0	0
ENSMUST00000111608.8	3714	3665	0	0
ENSMUST00000125018.8	673	624	0	0
ENSMUST00000150721.4	546	497	0	0
ENSMUST00000192384.6	523	474	0	0
ENSMUST00000135643.8	1192	1143	0	0
ENSMUST00000178511.3	954	905	0	0
ENSMUST00000086559.7	4697	4648	2203.66	35.1917
ENSMUST00000132585.2	372	323	2.48509	0.571086
ENSMUST00000146360.2	553	504	5.85568	0.8624
ENSMUST00000042275.15	4880	4831	1234.57	18.9689
ENSMUST00000072999.13	4677	4628	5.06038e-07	8.11617e-09
ENSMUST00000163222.2	364	315	0	0
ENSMUST00000163548.2	577	528	11.7666	1.65417
ENSMUST00000163576.2	344	295	0	0
ENSMUST00000164592.8	2480	2431	22.0455	0.673125
ENSMUST00000165554.2	370	321	0	0
ENSMUST00000167032.2	4125	4076	954.921	17.3898
ENSMUST00000168783.8	3854	3805	450.913	8.7963
ENSMUST00000169754.8	4937	4888	985.31	14.9625
ENSMUST00000170300.8	3942	3893	3.39172e-06	6.46692e-08
ENSMUST00000062289.11	2487	2438	0	0
ENSMUST00000115161.8	2231	2182	13	0.442232
ENSMUST00000126724.8	1580	1531	0	0
ENSMUST00000129464.8	1750	1701	1.01774e-08	4.44114e-10
ENSMUST00000139700.3	382	333	0	0
ENSMUST00000195350.6	349	300	0	0
ENSMUST00000010319.14	3285	3236	0	0
ENSMUST00000175916.8	7913	7864	0	0
ENSMUST00000177288.4	3144	3095	0	0
ENSMUST00000189880.2	506	457	0	0
ENSMUST00000193966.2	1134	1085	0	0
ENSMUST00000195170.2	1419	1370	0	0
ENSMUST00000191893.2	274	225	0	0
ENSMUST00000027693.8	1226	1177	168.677	10.6375
ENSMUST00000112386.8	1202	1153	99.6307	6.41395
ENSMUST00000125925.2	661	612	22.2299	2.69617
ENSMUST00000187084.2	495	446	1.46225	0.243359
ENSMUST00000062264.8	5998	5949	1065.77	13.2979
ENSMUST00000187405.2	909	860	3.5692	0.308059
ENSMUST00000189946.7	2375	2326	709.945	22.6557
ENSMUST00000051925.5	959	910	100.191	8.17237
ENSMUST00000071718.12	2387	2338	93.3281	2.96299
ENSMUST00000130867.2	967	918	0.169214	0.0136822
ENSMUST00000139387.8	603	554	44.9945	6.02853
ENSMUST00000155135.2	825	776	0	0
ENSMUST00000156318.8	874	825	3.68284	0.331353
ENSMUST00000156678.8	913	864	614.596	52.8005
ENSMUST00000192639.6	1294	1245	900.944	53.7143
ENSMUST00000194613.2	2558	2509	126.094	3.73039
ENSMUST00000087475.11	1823	1774	91.9185	3.84602
ENSMUST00000094917.10	1869	1820	59.0915	2.40999
ENSMUST00000185951.2	527	478	0	0
ENSMUST00000186395.2	554	505	8.65398	1.272
ENSMUST00000186794.7	1533	1484	0	0
ENSMUST00000186820.2	459	410	0	0
ENSMUST00000190014.7	789	740	4.07886	0.409137
ENSMUST00000028024.5	1842	1793	73	3.02207
ENSMUST00000061611.15	3995	3946	340.694	6.40869
ENSMUST00000159066.2	503	454	0	0
ENSMUST00000159367.8	4103	4054	0	0
ENSMUST00000159624.8	3276	3227	0	0
ENSMUST00000159823.8	4792	4743	77.7829	1.21729
ENSMUST00000160889.8	2694	2645	29.8187	0.836805
ENSMUST00000160891.2	518	469	0	0
ENSMUST00000162500.8	2913	2864	44.8911	1.16345
ENSMUST00000162692.2	406	357	12.813	2.66406
ENSMUST00000086084.2	2066	2017	0	0
ENSMUST00000000834.4	1937	1888	150	5.89727
ENSMUST00000193648.2	406	357	0	0
ENSMUST00000027947.13	3562	3513	505.376	10.6782
ENSMUST00000066632.14	3714	3665	724.71	14.6775
ENSMUST00000110899.7	3673	3624	0.0023362	4.78501e-05
ENSMUST00000123384.8	3261	3212	49.7883	1.15057
ENSMUST00000130298.4	663	614	0	0
ENSMUST00000134187.2	1135	1086	10.2352	0.699563
ENSMUST00000135364.7	668	619	12.396	1.48646
ENSMUST00000137608.8	1585	1536	2.12619	0.102748
ENSMUST00000144693.2	3343	3294	207.904	4.68491
ENSMUST00000146048.2	632	583	3.46088	0.440635
ENSMUST00000048377.11	6327	6278	1441.49	17.0432
ENSMUST00000191841.2	230	181	2.44064	1.00089
ENSMUST00000191975.2	491	442	24.1892	4.0622
ENSMUST00000192422.2	2323	2274	24	0.783398
ENSMUST00000192570.2	537	488	3.0501	0.463934
ENSMUST00000194106.2	398	349	11.83	2.51607
ENSMUST00000194388.2	119	70	0	0
ENSMUST00000193561.6	600	551	0	0
ENSMUST00000194266.2	537	488	0	0
ENSMUST00000047409.9	4032	3983	0	0
ENSMUST00000166139.7	3897	3848	8	0.154318
ENSMUST00000192306.2	605	556	0	0
ENSMUST00000194403.2	737	688	0	0
ENSMUST00000141397.2	1011	962	0	0
ENSMUST00000162676.2	983	934	0	0
ENSMUST00000028021.7	2196	2147	97.044	3.35504
ENSMUST00000111594.3	3290	3241	17.6446	0.404105
ENSMUST00000159648.2	468	419	0	0
ENSMUST00000160881.2	704	655	13.242	1.50063
ENSMUST00000193784.2	4207	4158	10.0694	0.179756
ENSMUST00000161826.2	600	551	0	0
ENSMUST00000085635.6	4040	3991	336.457	6.25762
ENSMUST00000191946.2	1216	1167	11.9887	0.76254
ENSMUST00000192666.2	3666	3617	127.868	2.62406
ENSMUST00000193399.2	490	441	0	0
ENSMUST00000194589.2	2449	2400	0	0
ENSMUST00000194917.6	3029	2980	15.0767	0.375536
ENSMUST00000181050.2	837	788	0	0
ENSMUST00000192407.2	1649	1600	1.6103	0.0747046
ENSMUST00000077889.8	432	383	0	0
ENSMUST00000192151.6	443	394	0	0
ENSMUST00000027512.13	3130	3081	336.729	8.11243
ENSMUST00000113186.8	3004	2955	334.037	8.3907
ENSMUST00000113190.3	3102	3053	0	0
ENSMUST00000127884.2	3400	3351	110.192	2.44083
ENSMUST00000129431.2	640	591	4.14145	0.520147
ENSMUST00000133072.8	3751	3702	35.9641	0.721098
ENSMUST00000134603.2	1674	1625	0.176173	0.00804724
ENSMUST00000137638.8	1594	1545	13.6673	0.656623
ENSMUST00000139628.2	332	283	2.76333	0.724783
ENSMUST00000144047.8	749	700	0	0
ENSMUST00000151037.8	3344	3295	6.92375	0.155972
ENSMUST00000066374.14	2344	2295	0	0
ENSMUST00000078874.14	2345	2296	0	0
ENSMUST00000114275.9	2982	2933	0	0
ENSMUST00000186477.2	1885	1836	0.348346	0.0140831
ENSMUST00000186790.2	1514	1465	0	0
ENSMUST00000187825.7	2590	2541	0	0
ENSMUST00000188494.7	3531	3482	0	0
ENSMUST00000189743.7	1439	1390	0	0
ENSMUST00000189884.7	3240	3191	1.7421	0.0405236
ENSMUST00000191200.7	2215	2166	0	0
ENSMUST00000190598.2	2092	2043	6.26258	0.227534
ENSMUST00000027945.6	1196	1147	16.9188	1.09488
ENSMUST00000085633.12	1089	1040	8.54641	0.609975
ENSMUST00000110891.8	1214	1165	0	0
ENSMUST00000110893.10	1242	1193	14.9642	0.931056
ENSMUST00000124497.2	741	692	2.16171	0.231874
ENSMUST00000143876.8	342	293	0	0
ENSMUST00000153757.2	498	449	0	0
ENSMUST00000156341.2	1028	979	8.40887	0.637553
ENSMUST00000156527.2	261	212	0	0
ENSMUST00000070330.14	4601	4552	6.90534	0.112602
ENSMUST00000086074.12	7523	7474	0	0
ENSMUST00000159763.8	1305	1256	6.09466	0.360182
ENSMUST00000160173.2	725	676	0	0
ENSMUST00000160665.8	1389	1340	0	0
ENSMUST00000161155.8	3819	3770	0	0
ENSMUST00000161539.2	3842	3793	0	0
ENSMUST00000161894.2	426	377	0	0
ENSMUST00000162330.8	421	372	0	0
ENSMUST00000193110.2	4500	4451	0	0
ENSMUST00000195403.2	3272	3223	0	0
ENSMUST00000195768.2	2470	2421	0	0
ENSMUST00000076952.12	608	559	9.9274	1.31821
ENSMUST00000078259.8	4879	4830	91.8612	1.41171
ENSMUST00000139340.8	837	788	3.44105	0.324135
ENSMUST00000160555.2	440	391	0	0
ENSMUST00000161583.2	919	870	0	0
ENSMUST00000192879.2	856	807	1	0.0919789
ENSMUST00000139662.2	7928	7879	0	0
ENSMUST00000178978.2	7926	7877	0	0
ENSMUST00000185878.3	660	611	0	0
ENSMUST00000231582.2	282	233	0	0
ENSMUST00000231725.2	992	943	0	0
ENSMUST00000232506.2	494	445	0	0
ENSMUST00000027943.6	801	752	5.04922	0.498388
ENSMUST00000191621.2	815	766	0	0
ENSMUST00000192268.2	438	389	0	0
ENSMUST00000193771.6	1110	1061	6.95078	0.486273
ENSMUST00000194833.6	532	483	0	0
ENSMUST00000195344.2	576	527	0	0
ENSMUST00000171798.2	2234	2185	3	0.101913
ENSMUST00000077772.12	1719	1670	3.98851	0.177278
ENSMUST00000128761.8	4727	4678	1.23002	0.0195169
ENSMUST00000130886.8	1886	1837	1.98014	0.0800109
ENSMUST00000136708.2	857	808	1.30167	0.119578
ENSMUST00000144334.8	774	725	0	0
ENSMUST00000145385.2	2983	2934	0	0
ENSMUST00000155393.8	1668	1619	0	0
ENSMUST00000156381.8	1086	1037	0	0
ENSMUST00000177757.2	1584	1535	0	0
ENSMUST00000027941.14	1984	1935	408	15.651
ENSMUST00000131854.2	517	468	0	0
ENSMUST00000195117.2	1906	1857	0	0
ENSMUST00000027178.13	6342	6293	476.316	5.61822
ENSMUST00000159166.8	2977	2928	50.5782	1.2822
ENSMUST00000160945.2	521	472	0	0
ENSMUST00000163058.2	5379	5330	15.7876	0.219863
ENSMUST00000188469.2	2783	2734	0	0
ENSMUST00000028017.16	4541	4492	164.836	2.72379
ENSMUST00000159255.2	4132	4083	13.1201	0.238518
ENSMUST00000159316.3	776	727	0	0
ENSMUST00000159817.9	2482	2433	124.001	3.78307
ENSMUST00000161760.2	3317	3268	1.68804	0.0383408
ENSMUST00000176220.3	718	669	1.47919	0.164119
ENSMUST00000176689.2	510	461	2.87607	0.463084
ENSMUST00000195027.2	1702	1653	0	0
ENSMUST00000046770.10	742	693	131	14.0314
ENSMUST00000027940.6	2246	2197	175	5.91248
ENSMUST00000027517.14	5695	5646	2377.74	31.2597
ENSMUST00000185260.7	653	604	3.49327	0.429296
ENSMUST00000189448.2	716	667	0	0
ENSMUST00000189726.2	870	821	5.42359	0.490349
ENSMUST00000190061.7	3759	3710	214.748	4.29651
ENSMUST00000190243.2	483	434	0	0
ENSMUST00000191589.2	659	610	8.4671	1.03031
ENSMUST00000187511.2	841	792	2.12672	0.199318
ENSMUST00000114248.3	1477	1428	0	0
ENSMUST00000160662.8	2108	2059	2.74547	0.0989741
ENSMUST00000162487.2	343	294	0	0
ENSMUST00000162906.2	575	526	0.298633	0.0421418
ENSMUST00000187523.2	1013	964	0	0
ENSMUST00000067976.9	3088	3039	4031.22	98.4617
ENSMUST00000191920.2	240	191	4.12519	1.60314
ENSMUST00000191925.2	429	380	57.5165	11.2349
ENSMUST00000192334.2	706	657	35.8746	4.05306
ENSMUST00000194832.2	2421	2372	0	0
ENSMUST00000194953.2	3541	3492	137.199	2.91634
ENSMUST00000195605.6	779	730	91.1057	9.2637
ENSMUST00000195859.2	297	248	0	0
ENSMUST00000114246.4	4532	4483	16	0.264919
ENSMUST00000045110.14	6282	6233	103.097	1.22775
ENSMUST00000187092.2	645	596	1.54059	0.191868
ENSMUST00000188006.2	2279	2230	0	0
ENSMUST00000188389.2	3232	3183	0.00304718	7.10597e-05
ENSMUST00000188973.2	860	811	0	0
ENSMUST00000191494.2	672	623	0	0
ENSMUST00000180778.2	3587	3538	4	0.0839197
ENSMUST00000180835.2	1540	1491	3.35969	0.167257
ENSMUST00000188203.2	1006	957	0	0
ENSMUST00000192778.2	2385	2336	7	0.222427
ENSMUST00000195294.2	341	292	0	0
ENSMUST00000114243.8	3595	3546	0	0
ENSMUST00000185291.2	648	599	1	0.123918
ENSMUST00000185753.7	612	563	0	0
ENSMUST00000186310.2	921	872	1	0.0851226
ENSMUST00000186434.3	1430	1381	0	0
ENSMUST00000187454.7	580	531	0	0
ENSMUST00000187979.2	427	378	0	0
ENSMUST00000190490.2	933	884	0	0
ENSMUST00000191051.2	348	299	1	0.248251
ENSMUST00000212835.2	291	242	0	0
ENSMUST00000189864.2	341	292	0	0
ENSMUST00000191318.7	464	415	0	0
ENSMUST00000186973.2	421	372	0	0
ENSMUST00000091374.9	1215	1166	1563.82	99.552
ENSMUST00000123857.2	829	780	11.7848	1.12148
ENSMUST00000185265.2	532	483	242.395	37.2511
ENSMUST00000191158.7	528	479	0	0
ENSMUST00000050010.11	2532	2483	0	0
ENSMUST00000128704.8	682	633	2.4278	0.284689
ENSMUST00000132158.8	2752	2703	143.455	3.93941
ENSMUST00000135241.8	1461	1412	305.562	16.063
ENSMUST00000138499.2	830	781	15.0104	1.4266
ENSMUST00000150040.8	901	852	21.994	1.91613
ENSMUST00000155003.2	1428	1379	60.5304	3.25815
ENSMUST00000194810.6	600	551	101.02	13.6088
ENSMUST00000028020.11	2074	2025	0	0
ENSMUST00000169439.3	781	732	0	0
ENSMUST00000193257.2	662	613	0	0
ENSMUST00000193898.2	545	496	0	0
ENSMUST00000027933.11	4212	4163	600.453	10.7062
ENSMUST00000192014.2	4693	4644	33.3701	0.533368
ENSMUST00000193977.6	4300	4251	54.9365	0.959249
ENSMUST00000194064.2	1787	1738	0	0
ENSMUST00000195650.6	4230	4181	0	0
ENSMUST00000195765.6	3174	3125	0	0
