target_id	length	eff_length	est_counts	tpm
ENSMUST00000109525.8	3177	3128	227.647	5.07951
ENSMUST00000136365.2	1281	1232	6.22462	0.352637
ENSMUST00000139646.8	628	579	0	0
ENSMUST00000142287.2	592	543	39.1699	5.03476
ENSMUST00000143117.2	469	420	1.72656	0.286918
ENSMUST00000102864.5	7466	7417	5293.45	49.8123
ENSMUST00000040703.12	2825	2776	2.01479	0.0506566
ENSMUST00000093911.11	9340	9291	2.055	0.0154374
ENSMUST00000125835.3	713	664	1.44734	0.152135
ENSMUST00000132447.8	2265	2216	0	0
ENSMUST00000141947.2	615	566	0.516239	0.0636592
ENSMUST00000151507.2	651	602	0.866849	0.100502
ENSMUST00000167507.3	1785	1736	1.09979	0.0442167
ENSMUST00000222123.2	5154	5105	0	0
ENSMUST00000020513.10	3747	3698	831.231	15.6885
ENSMUST00000102863.3	2171	2122	5.61767	0.184772
ENSMUST00000145013.2	1882	1833	25.3405	0.964891
ENSMUST00000150711.2	1882	1833	84.6209	3.22212
ENSMUST00000151881.2	479	430	3.19027	0.517828
ENSMUST00000068360.2	757	708	0	0
ENSMUST00000018304.7	5845	5796	8.43033	0.101518
ENSMUST00000092735.12	2627	2578	0	0
ENSMUST00000107545.9	8024	7975	1449.17	12.6828
ENSMUST00000126483.8	616	567	0	0
ENSMUST00000129557.2	1372	1323	12.8128	0.675945
ENSMUST00000135479.8	389	340	1.87698	0.385307
ENSMUST00000147933.2	609	560	2.42556	0.302308
ENSMUST00000020732.13	23163	23114	0	0
ENSMUST00000047441.14	24175	24126	0	0
ENSMUST00000052872.15	23027	22978	0	0
ENSMUST00000132238.8	4154	4105	0	0
ENSMUST00000133040.4	2548	2499	0	0
ENSMUST00000138587.9	2848	2799	0	0
ENSMUST00000219084.3	20567	20518	0	0
ENSMUST00000238202.2	889	840	0	0
ENSMUST00000238245.2	356	307	0	0
ENSMUST00000238536.2	26737	26688	0	0
ENSMUST00000000881.13	3061	3012	3.38184	0.0783653
ENSMUST00000109514.8	5989	5940	4.78308	0.0562014
ENSMUST00000109516.8	2329	2280	0	0
ENSMUST00000118955.2	1505	1456	3.83575	0.183872
ENSMUST00000124148.2	5885	5836	0	0
ENSMUST00000127494.2	566	517	0	0
ENSMUST00000021097.10	3971	3922	425.866	7.57864
ENSMUST00000131578.8	1154	1105	4.69822	0.296754
ENSMUST00000134208.2	2851	2802	0	0
ENSMUST00000136774.7	1772	1723	142.782	5.7838
ENSMUST00000140174.8	4410	4361	34.9043	0.558624
ENSMUST00000144824.2	2786	2737	10.8878	0.277646
ENSMUST00000147172.2	357	308	0	0
ENSMUST00000156776.2	302	253	1.60513	0.442808
ENSMUST00000133819.2	533	484	0	0
ENSMUST00000131383.2	546	497	0	0
ENSMUST00000146717.2	497	448	0	0
ENSMUST00000149592.2	656	607	0	0
ENSMUST00000131566.2	700	651	2	0.214425
ENSMUST00000142089.2	685	636	0.514019	0.0564089
ENSMUST00000152171.8	1113	1064	2.48598	0.163073
ENSMUST00000132961.2	978	929	2	0.150259
ENSMUST00000123592.2	443	394	0	0
ENSMUST00000153153.2	376	327	0	0
ENSMUST00000134391.2	396	347	0	0
ENSMUST00000152726.2	744	695	0	0
ENSMUST00000101450.3	2466	2417	0	0
ENSMUST00000126063.8	541	492	0	0
ENSMUST00000130092.2	474	425	0	0
ENSMUST00000044347.11	381	332	0	0
ENSMUST00000125234.8	1493	1444	0	0
ENSMUST00000125309.2	724	675	0	0
ENSMUST00000191131.2	429	380	0	0
ENSMUST00000145127.2	806	757	0	0
ENSMUST00000021101.4	2011	1962	307.443	10.9368
ENSMUST00000131737.8	357	308	0	0
ENSMUST00000140991.2	3654	3605	473.533	9.16793
ENSMUST00000146209.8	379	330	12.2815	2.59754
ENSMUST00000132264.2	2352	2303	3	0.0909188
ENSMUST00000109511.8	1162	1113	0	0
ENSMUST00000125773.8	691	642	0	0
ENSMUST00000125987.2	539	490	0	0
ENSMUST00000135168.2	420	371	0	0
ENSMUST00000144503.2	927	878	0	0
ENSMUST00000144841.2	3117	3068	0	0
ENSMUST00000153834.8	473	424	0	0
ENSMUST00000179180.2	450	401	0	0
ENSMUST00000003203.14	4837	4788	164.516	2.39817
ENSMUST00000107538.2	5143	5094	467.49	6.4053
ENSMUST00000107539.8	5912	5863	720.687	8.57932
ENSMUST00000125152.2	443	394	0.429301	0.0760486
ENSMUST00000145113.2	3648	3599	1.11978	0.0217159
ENSMUST00000147441.8	2605	2556	230.758	6.30119
ENSMUST00000176721.2	2063	2014	1	0.0346551
ENSMUST00000041685.7	3142	3093	0	0
ENSMUST00000010044.8	2761	2712	0	0
ENSMUST00000000128.10	3320	3271	0	0
ENSMUST00000108783.4	3318	3269	0	0
ENSMUST00000004120.9	2724	2675	49.9111	1.30226
ENSMUST00000109509.8	1187	1138	104.975	6.43828
ENSMUST00000134445.2	577	528	7.80112	1.03121
ENSMUST00000136830.2	383	334	0	0
ENSMUST00000143471.2	1065	1016	7.09725	0.487554
ENSMUST00000061481.7	1243	1194	0	0
ENSMUST00000133698.2	659	610	0	0
ENSMUST00000078694.13	2001	1952	0	0
ENSMUST00000132443.8	1191	1142	0	0
ENSMUST00000133700.8	775	726	0	0
ENSMUST00000137634.2	1343	1294	0	0
ENSMUST00000147415.8	792	743	0	0
ENSMUST00000150762.8	1801	1752	0	0
ENSMUST00000152525.2	435	386	0	0
ENSMUST00000141929.2	1389	1340	0	0
ENSMUST00000010038.10	1896	1847	365	13.7928
ENSMUST00000120940.8	1192	1143	0	0
ENSMUST00000125846.2	375	326	0	0
ENSMUST00000132969.8	615	566	0	0
ENSMUST00000136436.2	704	655	0	0
ENSMUST00000145550.2	502	453	0	0
ENSMUST00000150297.2	353	304	0	0
ENSMUST00000156146.8	795	746	0	0
ENSMUST00000078362.13	1889	1840	57.616	2.18551
ENSMUST00000109504.8	1642	1593	344.691	15.1022
ENSMUST00000124294.8	2184	2135	1.28867	0.0421278
ENSMUST00000125545.2	551	502	1.22317	0.170062
ENSMUST00000133487.2	437	388	0	0
ENSMUST00000155728.8	3127	3078	1.19693	0.027141
ENSMUST00000156264.2	386	337	0	0
ENSMUST00000018311.5	2070	2021	587.554	20.2912
ENSMUST00000130323.8	831	782	0	0
ENSMUST00000143243.2	694	645	20.486	2.21678
ENSMUST00000148738.2	1096	1047	21.0504	1.40326
ENSMUST00000152559.8	813	764	15.2782	1.39574
ENSMUST00000154960.8	2170	2121	131.631	4.33156
ENSMUST00000155063.8	751	702	0	0
ENSMUST00000008021.3	948	899	0	0
ENSMUST00000041301.8	1154	1105	0	0
ENSMUST00000124527.2	245	196	0	0
ENSMUST00000152849.2	501	452	0	0
ENSMUST00000045279.13	4315	4266	0.0008332	1.36318e-05
ENSMUST00000108777.10	4351	4302	175.439	2.84631
ENSMUST00000126158.2	4542	4493	15.9802	0.248241
ENSMUST00000147163.8	4359	4310	110.891	1.79575
ENSMUST00000057799.8	3412	3363	60	1.24523
ENSMUST00000041218.6	2028	1979	33.7084	1.18883
ENSMUST00000090827.12	2419	2370	207.162	6.10082
ENSMUST00000125348.2	641	592	0	0
ENSMUST00000128058.2	887	838	5.62416	0.468425
ENSMUST00000128897.2	1264	1215	37.5054	2.15448
ENSMUST00000042534.15	5332	5283	0	0
ENSMUST00000093253.10	5431	5382	0	0
ENSMUST00000109501.2	3134	3085	1.00047	0.0226348
ENSMUST00000109502.9	5220	5171	0	0
ENSMUST00000140601.3	448	399	0	0
ENSMUST00000146385.9	3798	3749	0	0
ENSMUST00000160016.8	501	452	0	0
ENSMUST00000069057.13	4547	4498	1242.53	19.2804
ENSMUST00000102504.10	4659	4610	0	0
ENSMUST00000102505.10	4652	4603	0	0
ENSMUST00000108431.3	4718	4669	146.46	2.18938
ENSMUST00000123064.8	732	683	2.32458	0.237547
ENSMUST00000136935.2	351	302	0	0
ENSMUST00000146419.2	780	731	0	0
ENSMUST00000148659.8	783	734	15.6356	1.48677
ENSMUST00000151174.8	2503	2454	13.3715	0.380304
ENSMUST00000155027.2	642	593	3.78469	0.445453
ENSMUST00000146554.2	1597	1548	0	0
ENSMUST00000138164.2	600	551	0	0
ENSMUST00000020759.12	2037	1988	0	0
ENSMUST00000124103.2	778	729	0	0
ENSMUST00000139713.2	1021	972	0	0
ENSMUST00000017920.14	3642	3593	924.583	17.9604
ENSMUST00000093115.4	965	916	11.0224	0.839864
ENSMUST00000108425.8	4290	4241	59.7391	0.983143
ENSMUST00000108426.8	671	622	6.42865	0.721366
ENSMUST00000147718.2	852	803	75.5576	6.56733
ENSMUST00000058295.6	5012	4963	0	0
ENSMUST00000136032.2	4431	4382	0	0
ENSMUST00000138066.2	388	339	0	0
ENSMUST00000002655.8	747	698	741.123	74.1073
ENSMUST00000154452.2	760	711	13.8772	1.36226
ENSMUST00000013262.15	4064	4015	1032.27	17.9446
ENSMUST00000101150.9	3771	3722	490.067	9.18978
ENSMUST00000129941.2	423	374	0	0
ENSMUST00000134522.8	937	888	1.68709e-06	1.32603e-07
ENSMUST00000139093.8	361	312	0	0
ENSMUST00000139707.2	360	311	0	0
ENSMUST00000067664.10	2100	2051	6715.97	228.544
ENSMUST00000131398.2	461	412	0	0
ENSMUST00000134745.8	599	550	14.1292	1.793
ENSMUST00000153038.8	738	689	0.000655547	6.64066e-05
ENSMUST00000155057.2	815	766	18.9022	1.7223
ENSMUST00000021209.8	4361	4312	0	0
ENSMUST00000127424.8	728	679	0	0
ENSMUST00000139361.2	525	476	0	0
ENSMUST00000019456.5	2397	2348	36.4568	1.08369
ENSMUST00000127914.8	2386	2337	80.3407	2.3994
ENSMUST00000129034.2	991	942	30.233	2.24004
ENSMUST00000132771.8	582	533	0	0
ENSMUST00000133419.2	667	618	6.43045	0.726238
ENSMUST00000156328.8	2288	2239	46.5391	1.45074
ENSMUST00000123388.2	344	295	0	0
ENSMUST00000130570.2	575	526	11.0357	1.46433
ENSMUST00000132226.2	3184	3135	10.4428	0.23249
ENSMUST00000137442.8	1414	1365	5.31099	0.271562
ENSMUST00000138763.8	2624	2575	8.87074	0.240441
ENSMUST00000145533.8	1883	1834	86.7688	3.3021
ENSMUST00000103141.4	3658	3609	12691.4	245.441
ENSMUST00000140876.2	863	814	181.507	15.5631
ENSMUST00000152400.2	4607	4558	267.114	4.09024
ENSMUST00000153902.2	670	621	802.006	90.1389
ENSMUST00000020756.9	2707	2658	663.847	17.4317
ENSMUST00000131527.2	587	538	0	0
ENSMUST00000148173.2	459	410	0	0
ENSMUST00000154924.8	3368	3319	143.153	3.01038
ENSMUST00000129876.2	2203	2154	64.1142	2.07747
ENSMUST00000021208.11	1690	1641	7.36538	0.313265
ENSMUST00000066504.11	988	939	0	0
ENSMUST00000108420.9	695	646	0	0
ENSMUST00000121287.8	2199	2150	124.635	4.04601
ENSMUST00000152035.2	511	462	0	0
ENSMUST00000135873.2	361	312	0	0
ENSMUST00000066408.6	921	872	1	0.0800405
ENSMUST00000079476.10	3933	3884	0	0
ENSMUST00000101148.9	4021	3972	9	0.158146
ENSMUST00000149126.2	676	627	0	0
ENSMUST00000021207.7	3512	3463	278.642	5.61591
ENSMUST00000071943.6	1115	1066	0	0
ENSMUST00000214351.2	2474	2425	0	0
ENSMUST00000215339.2	2166	2117	0	0
ENSMUST00000061293.5	1111	1062	0	0
ENSMUST00000215626.2	1695	1646	0	0
ENSMUST00000017339.12	1455	1406	0	0
ENSMUST00000081033.13	1300	1251	10.8385	0.604695
ENSMUST00000107509.8	1577	1528	6.39986	0.29233
ENSMUST00000107511.8	1395	1346	23.7143	1.22968
ENSMUST00000107513.3	1240	1191	0.584258	0.0342389
ENSMUST00000126236.2	484	435	14.4631	2.32059
ENSMUST00000020755.12	5125	5076	3788.84	52.0968
ENSMUST00000102856.9	2410	2361	13.2318	0.391154
ENSMUST00000127621.3	576	527	106.659	14.1258
ENSMUST00000127818.2	827	778	61.3082	5.50003
ENSMUST00000139283.2	611	562	1.8461	0.229269
ENSMUST00000148759.2	657	608	0	0
ENSMUST00000156280.2	616	567	0	0
ENSMUST00000052919.8	2184	2135	675	22.0664
ENSMUST00000142268.3	902	853	0	0
ENSMUST00000020754.10	1664	1615	366.48	15.8381
ENSMUST00000127940.2	596	547	0	0
ENSMUST00000134599.2	738	689	2.01973	0.204598
ENSMUST00000141862.8	884	835	2.50033	0.208996
ENSMUST00000144627.2	456	407	0	0
ENSMUST00000073295.3	1477	1428	0	0
ENSMUST00000107508.9	1587	1538	0	0
ENSMUST00000017355.12	1314	1265	0	0
ENSMUST00000093938.10	1673	1624	0	0
ENSMUST00000127692.8	1030	981	0	0
ENSMUST00000129186.2	716	667	0	0
ENSMUST00000131549.2	215	166	0	0
ENSMUST00000136111.2	435	386	0	0
ENSMUST00000138686.2	758	709	0	0
ENSMUST00000017348.3	2726	2677	0	0
ENSMUST00000017365.15	2148	2099	2796.36	92.9838
ENSMUST00000123676.2	666	617	142.322	16.0996
ENSMUST00000142790.2	747	698	0.636044	0.0636001
ENSMUST00000149489.8	2894	2845	51.2411	1.25708
ENSMUST00000152102.2	2850	2801	100.816	2.51213
ENSMUST00000122854.2	353	304	2	0.45918
ENSMUST00000038886.3	1413	1364	3	0.153509
ENSMUST00000040182.13	9376	9327	3.21843	0.024084
ENSMUST00000109477.2	1716	1667	0	0
ENSMUST00000123561.8	2209	2160	0	0
ENSMUST00000137227.2	487	438	0	0
ENSMUST00000140194.2	1064	1015	0	0
ENSMUST00000144450.2	682	633	0.781573	0.0861772
ENSMUST00000155854.8	1217	1168	0	0
ENSMUST00000239407.2	6051	6002	0	0
ENSMUST00000039900.4	918	869	141.572	11.3706
ENSMUST00000133103.2	2126	2077	10.1613	0.34146
ENSMUST00000138402.2	428	379	0	0
ENSMUST00000021107.14	6014	5965	0	0
ENSMUST00000068981.13	5584	5535	4.3729	0.0551415
ENSMUST00000106458.2	5779	5730	0	0
ENSMUST00000106460.9	5919	5870	0	0
ENSMUST00000106461.8	6208	6159	0	0
ENSMUST00000127523.2	375	326	0	0
ENSMUST00000130286.2	521	472	0.627099	0.0927299
ENSMUST00000150129.2	402	353	0	0
ENSMUST00000151691.8	3786	3737	0	0
ENSMUST00000169928.8	6160	6111	0	0
ENSMUST00000020749.13	2425	2376	230.159	6.76095
ENSMUST00000093239.11	2741	2692	410.172	10.6345
ENSMUST00000129893.2	1572	1523	4.25168	0.194844
ENSMUST00000132783.3	739	690	0	0
ENSMUST00000133452.8	741	692	8.32754	0.839918
ENSMUST00000136351.8	725	676	0	0
ENSMUST00000144321.8	1605	1556	0	0
ENSMUST00000156352.2	697	648	0	0
ENSMUST00000017354.13	3410	3361	1723.51	35.7908
ENSMUST00000100500.9	3133	3084	172.769	3.91002
ENSMUST00000124371.2	478	429	3.2105	0.522325
ENSMUST00000125064.8	4577	4528	282.249	4.35063
ENSMUST00000126565.2	416	367	0	0
ENSMUST00000137328.8	2830	2781	22.0722	0.55395
ENSMUST00000138750.8	3165	3116	45.9742	1.02978
ENSMUST00000139849.2	370	321	29.6642	6.44991
ENSMUST00000141566.2	453	404	0	0
ENSMUST00000144048.2	537	488	0	0
ENSMUST00000144720.2	685	636	13.0829	1.43573
ENSMUST00000156378.2	760	711	39.4693	3.8745
ENSMUST00000102844.4	637	588	14492.7	1720.27
ENSMUST00000102845.11	791	742	15.8356	1.48955
ENSMUST00000143418.2	681	632	48.4893	5.35494
ENSMUST00000147782.2	565	516	52.8567	7.14951
ENSMUST00000150739.2	928	879	285.141	22.6411
ENSMUST00000021114.5	1406	1357	536	27.5684
ENSMUST00000020753.4	2200	2151	0	0
ENSMUST00000123175.2	657	608	0	0
ENSMUST00000131366.8	788	739	1.41994	0.134107
ENSMUST00000208530.2	2062	2013	1.58006	0.0547844
ENSMUST00000137364.2	520	471	3.10483	0.46009
ENSMUST00000125194.2	600	551	0	0
ENSMUST00000016703.8	1993	1944	5938.54	213.211
ENSMUST00000106454.8	2514	2465	9.46257	0.267928
ENSMUST00000139378.2	773	724	1650.6	159.121
ENSMUST00000139623.2	874	825	5275.4	446.301
ENSMUST00000064187.12	2452	2403	221.586	6.43597
ENSMUST00000103139.11	2246	2197	226.291	7.18891
ENSMUST00000124072.2	1240	1191	13.2083	0.774035
ENSMUST00000124130.2	359	310	0	0
ENSMUST00000142944.8	378	329	0	0
ENSMUST00000150693.2	654	605	1.2491	0.144101
ENSMUST00000152195.7	1386	1337	1.61555	0.0843366
ENSMUST00000153043.8	535	486	0	0
ENSMUST00000153468.8	379	330	0	0
ENSMUST00000064941.7	2721	2672	18.0509	0.471507
ENSMUST00000139220.2	781	732	0	0
ENSMUST00000056601.11	2833	2784	666.443	16.7078
ENSMUST00000094015.11	2645	2596	329.548	8.86014
ENSMUST00000108419.9	2209	2160	0	0
ENSMUST00000129256.2	650	601	55.4811	6.44313
ENSMUST00000140886.3	478	429	4.45016	0.72401
ENSMUST00000141773.8	486	437	0	0
ENSMUST00000143163.8	2175	2126	3.71809	0.122063
ENSMUST00000143459.2	361	312	0	0
ENSMUST00000163878.2	606	557	0	0
ENSMUST00000166084.8	726	677	0	0
ENSMUST00000166436.8	610	561	0	0
ENSMUST00000166752.8	1888	1839	66.5988	2.52762
ENSMUST00000167114.8	1259	1210	34.5889	1.99516
ENSMUST00000169734.8	2097	2048	214.126	7.29737
ENSMUST00000170143.8	846	797	0	0
ENSMUST00000170730.3	506	457	0	0
ENSMUST00000021116.12	3735	3686	739.172	13.9964
ENSMUST00000106452.2	3696	3647	69.0094	1.32068
ENSMUST00000140683.2	600	551	10.4268	1.32077
ENSMUST00000150759.8	3692	3643	5.97739	0.114519
ENSMUST00000175702.2	724	675	57.0571	5.89973
ENSMUST00000176212.2	817	768	36.8526	3.34914
ENSMUST00000176788.2	471	422	5.50497	0.910477
ENSMUST00000037915.9	4593	4544	1712.91	26.31
ENSMUST00000037930.13	1303	1254	321.559	17.8974
ENSMUST00000107485.8	2091	2042	1001.48	34.2304
ENSMUST00000107487.10	2836	2787	0	0
ENSMUST00000126969.2	439	390	15.9467	2.85385
ENSMUST00000141016.2	667	618	4.20556	0.474965
ENSMUST00000139017.2	1399	1350	3.60264	0.186257
ENSMUST00000141696.2	713	664	4.24199	0.44589
ENSMUST00000153181.8	680	631	1.55735	0.172259
ENSMUST00000017384.14	3963	3914	249.348	4.44643
ENSMUST00000144220.2	368	319	2.03381	0.444986
ENSMUST00000147065.2	605	556	0	0
ENSMUST00000169695.2	3741	3692	1829.69	34.5893
ENSMUST00000037640.5	1237	1188	1.50071	0.0881671
ENSMUST00000107479.3	4855	4806	6.05385	0.0879172
ENSMUST00000139889.2	2077	2028	2.45119	0.0843596
ENSMUST00000037480.9	7011	6962	1129.54	11.3238
ENSMUST00000132006.2	1846	1797	3.41985	0.132827
ENSMUST00000142414.8	660	611	6.79415	0.776105
ENSMUST00000148439.2	391	342	0	0
ENSMUST00000017430.12	1434	1385	544.819	27.4554
ENSMUST00000164022.8	635	586	102.493	12.2074
ENSMUST00000167883.2	545	496	0	0
ENSMUST00000168055.2	293	244	17.5088	5.00832
ENSMUST00000169532.8	1472	1423	2.78736	0.136714
ENSMUST00000169701.8	4203	4154	523.619	8.79782
ENSMUST00000170017.8	1195	1146	9.57184	0.582958
ENSMUST00000170590.8	317	268	0	0
ENSMUST00000170710.8	1445	1396	4.1278	0.206376
ENSMUST00000060992.6	1773	1724	2263.48	91.6358
ENSMUST00000078830.11	3615	3566	51.3288	1.00463
ENSMUST00000102841.8	4060	4011	47.8923	0.833372
ENSMUST00000102842.10	2257	2208	1743.2	55.1028
ENSMUST00000102843.10	4618	4569	457.723	6.9921
ENSMUST00000125735.8	566	517	0	0
ENSMUST00000126162.2	907	858	21.7451	1.76889
ENSMUST00000141719.8	697	648	0	0
ENSMUST00000156217.8	790	741	53.2416	5.01486
ENSMUST00000170731.8	1272	1223	168.058	9.59087
ENSMUST00000066330.15	7765	7716	198.492	1.79546
ENSMUST00000072031.13	8718	8669	99.9478	0.804693
ENSMUST00000108751.8	4021	3972	422.183	7.41853
ENSMUST00000116371.8	8766	8717	6.80066e-08	5.44515e-10
ENSMUST00000132620.8	3181	3132	461.87	10.2926
ENSMUST00000133861.8	4153	4104	221.019	3.7588
ENSMUST00000138234.2	392	343	11.7645	2.39389
ENSMUST00000153531.2	784	735	2.85272	0.270894
ENSMUST00000156111.2	2236	2187	11.5413	0.368324
ENSMUST00000139530.8	679	630	0	0
ENSMUST00000153431.2	1111	1062	2.4497	0.160996
ENSMUST00000123949.2	500	451	1.70498	0.263857
ENSMUST00000092706.13	4614	4565	20.9076	0.319661
ENSMUST00000093937.3	2559	2510	289.91	8.06149
ENSMUST00000133779.9	4802	4753	59.1827	0.869067
ENSMUST00000135862.2	694	645	0	0
ENSMUST00000094014.10	2130	2081	40.539	1.35965
ENSMUST00000127340.2	4179	4130	0	0
ENSMUST00000129853.8	962	913	17.3784	1.32851
ENSMUST00000130527.3	666	617	1.08263	0.122468
ENSMUST00000169560.2	1806	1757	0	0
ENSMUST00000051493.8	1753	1704	0	0
ENSMUST00000125307.2	948	899	1	0.0776366
ENSMUST00000102500.5	3540	3491	18.1708	0.363287
ENSMUST00000143822.2	234	185	0	0
ENSMUST00000040806.5	581	532	0	0
ENSMUST00000040577.5	1510	1461	103.204	4.93027
ENSMUST00000125463.3	957	908	2.79641	0.214952
ENSMUST00000155526.3	678	629	0	0
ENSMUST00000021204.4	2755	2706	205.727	5.30626
ENSMUST00000131472.2	852	803	11.2734	0.979866
ENSMUST00000058902.6	8083	8034	36.0028	0.312774
ENSMUST00000109452.3	474	425	0	0
ENSMUST00000123881.9	2432	2383	41.3341	1.21063
ENSMUST00000137017.2	330	281	0	0
ENSMUST00000137689.3	948	899	0	0
ENSMUST00000142651.2	907	858	0	0
ENSMUST00000169980.2	613	564	0	0
ENSMUST00000104962.2	3274	3225	5.43379	0.117598
ENSMUST00000047706.3	842	793	15.3396	1.3501
ENSMUST00000091246.11	2768	2719	590.652	15.1617
ENSMUST00000102697.10	3437	3388	130.015	2.6784
ENSMUST00000133647.8	636	587	0	0
ENSMUST00000148151.8	3567	3518	191.994	3.80906
ENSMUST00000151453.2	510	461	0	0
ENSMUST00000021203.7	2817	2768	147.317	3.7146
ENSMUST00000120699.8	746	697	80.3092	8.0419
ENSMUST00000152183.2	362	313	23.921	5.3341
ENSMUST00000164102.2	468	419	0	0
ENSMUST00000068133.10	3384	3335	0	0
ENSMUST00000107473.3	3238	3189	56.1539	1.229
ENSMUST00000107474.8	2380	2331	0	0
ENSMUST00000107475.9	2469	2420	217.019	6.25905
ENSMUST00000139399.2	356	307	0	0
ENSMUST00000147985.2	307	258	0	0
ENSMUST00000164748.8	3129	3080	231.46	5.24507
ENSMUST00000062931.2	837	788	0	0
ENSMUST00000068031.8	5221	5172	2714.11	36.6265
ENSMUST00000129777.2	632	583	0	0
ENSMUST00000139460.2	796	747	139.574	13.041
ENSMUST00000139730.2	2849	2800	7.3275	0.182652
ENSMUST00000144318.2	970	921	2.67048	0.202375
ENSMUST00000151997.2	599	550	10.3114	1.30852
ENSMUST00000154332.8	803	754	159.006	14.7187
ENSMUST00000019517.10	1646	1597	870.536	38.0459
ENSMUST00000124101.8	2039	1990	11.9612	0.419514
ENSMUST00000126489.2	583	534	32.6573	4.26841
ENSMUST00000130027.2	1024	975	16.2995	1.1668
ENSMUST00000133652.2	526	477	2.88945	0.422788
ENSMUST00000136901.8	929	880	9.49759	0.753281
ENSMUST00000141415.2	348	299	0	0
ENSMUST00000156837.2	730	681	50.5563	5.18149
ENSMUST00000017637.13	3831	3782	4.18351	0.077205
ENSMUST00000123946.2	799	750	0	0
ENSMUST00000130530.8	785	736	1.18586	0.112456
ENSMUST00000140772.2	742	693	0	0
ENSMUST00000177092.8	489	440	0	0
ENSMUST00000177105.2	452	403	0	0
ENSMUST00000102695.4	1306	1257	52.9649	2.94089
ENSMUST00000137695.2	1387	1338	93.7373	4.8897
ENSMUST00000149076.8	1316	1267	63.784	3.51367
ENSMUST00000154699.8	2220	2171	1.24717	0.0400953
ENSMUST00000143391.2	669	620	0	0
ENSMUST00000130205.2	274	225	0	0
ENSMUST00000017751.3	4755	4706	1.05208	0.0156036
ENSMUST00000107465.8	678	629	0	0
ENSMUST00000123303.2	763	714	0	0
ENSMUST00000153351.2	677	628	0	0
ENSMUST00000075036.9	3967	3918	0.0421471	0.000750808
ENSMUST00000106450.8	4046	3997	1114.83	19.4671
ENSMUST00000106451.8	3973	3924	1422.22	25.2966
ENSMUST00000153408.8	416	367	38.5529	7.33191
ENSMUST00000155120.2	991	942	69.1664	5.12473
ENSMUST00000156545.2	353	304	0	0
ENSMUST00000173345.8	3514	3465	82.014	1.652
ENSMUST00000173943.2	766	717	18.594	1.81
ENSMUST00000174822.8	3337	3288	1137.33	24.1423
ENSMUST00000103134.4	1978	1929	2555	92.4453
ENSMUST00000081980.7	1920	1871	351	13.0936
ENSMUST00000062405.8	1611	1562	48	2.1448
ENSMUST00000103133.4	2919	2870	2447.67	59.5247
ENSMUST00000128215.2	3117	3068	0	0
ENSMUST00000128707.8	456	407	0	0
ENSMUST00000135040.8	761	712	38.5108	3.7751
ENSMUST00000155062.2	481	432	268.52	43.3829
ENSMUST00000156160.2	610	561	182.3	22.6804
ENSMUST00000038214.7	2042	1993	56.2074	1.9684
ENSMUST00000103132.10	3072	3023	263.361	6.08051
ENSMUST00000154622.2	757	708	13.4312	1.32406
ENSMUST00000074628.13	1826	1777	2258.54	88.7087
ENSMUST00000106444.4	1012	963	23.6891	1.71691
ENSMUST00000129532.2	958	909	27.8553	2.1388
ENSMUST00000145278.2	789	740	86.1693	8.12732
ENSMUST00000146339.2	821	772	21.7487	1.96626
ENSMUST00000000310.14	953	904	3.41772	0.263873
ENSMUST00000102692.10	1003	954	0	0
ENSMUST00000102693.9	961	912	4.68136e-05	3.58264e-06
ENSMUST00000133028.2	328	279	0	0
ENSMUST00000136660.2	748	699	0	0
ENSMUST00000143646.2	358	309	0	0
ENSMUST00000146461.2	404	355	0	0
ENSMUST00000147422.8	396	347	0	0
ENSMUST00000148512.2	438	389	0	0
ENSMUST00000150954.8	424	375	8.58223	1.59733
ENSMUST00000017255.4	1847	1798	0	0
ENSMUST00000038004.3	1989	1940	0	0
ENSMUST00000100482.3	2471	2422	0	0
ENSMUST00000148770.2	3667	3618	0	0
ENSMUST00000017732.3	1550	1501	0	0
ENSMUST00000006963.3	1624	1575	0	0
ENSMUST00000021120.6	2204	2155	0.00257118	8.32745e-05
ENSMUST00000106441.8	2192	2143	3.1077	0.101215
ENSMUST00000127235.2	692	643	0	0
ENSMUST00000133039.2	519	470	0	0
ENSMUST00000134691.2	782	733	0	0
ENSMUST00000141531.8	1503	1454	5.88973	0.28272
ENSMUST00000149957.2	585	536	0	0
ENSMUST00000064190.13	7348	7299	500.217	4.78323
ENSMUST00000090806.5	7217	7168	174.817	1.70221
ENSMUST00000102688.2	6921	6872	605.579	6.15055
ENSMUST00000132012.2	684	635	0	0
ENSMUST00000149770.8	1823	1774	223.493	8.79297
ENSMUST00000156902.2	708	659	14.27	1.51135
ENSMUST00000171108.8	7125	7076	1.86576e-08	1.84032e-10
ENSMUST00000103131.5	2094	2045	5.32206	0.18164
ENSMUST00000211768.2	557	508	14.6779	2.01664
ENSMUST00000153599.2	417	368	0	0
ENSMUST00000067632.4	3048	2999	145.957	3.39684
ENSMUST00000106440.9	4040	3991	178.043	3.11364
ENSMUST00000154061.2	3132	3083	0	0
ENSMUST00000017741.4	1852	1803	1	0.0387107
ENSMUST00000017743.3	1927	1878	0	0
ENSMUST00000006969.8	1565	1516	1	0.0460391
ENSMUST00000106439.2	1411	1362	532.714	27.2988
ENSMUST00000124722.2	241	192	4.58501	1.66673
